unique_id	wt_id	SNP	rna_3_wt_med	rna_4_wt_med	rna_5_wt_med	rna_6_wt_med	rna_7_wt_med	rna_8_wt_med	rna_9_wt_med	rna_10_wt_med	rna_11_wt_med	rna_12_wt_med	rna_13_wt_med	rna_14_wt_med	combined_wt_med	rna_3_snp_med	rna_4_snp_med	rna_5_snp_med	rna_6_snp_med	rna_7_snp_med	rna_8_snp_med	rna_9_snp_med	rna_10_snp_med	rna_11_snp_med	rna_12_snp_med	rna_13_snp_med	rna_14_snp_med	combined_snp_med	rna_3_l2fc	rna_4_l2fc	rna_5_l2fc	rna_6_l2fc	rna_7_l2fc	rna_8_l2fc	rna_9_l2fc	rna_10_l2fc	rna_11_l2fc	rna_12_l2fc	rna_13_l2fc	rna_14_l2fc	combined_l2fc	rna_3_pval	rna_4_pval	rna_5_pval	rna_6_pval	rna_7_pval	rna_8_pval	rna_9_pval	rna_10_pval	rna_11_pval	rna_12_pval	rna_13_pval	rna_14_pval	combined_pval	rna_3_padj	rna_4_padj	rna_5_padj	rna_6_padj	rna_7_padj	rna_8_padj	rna_9_padj	rna_10_padj	rna_11_padj	rna_12_padj	rna_13_padj	rna_14_padj	combined_padj	rna_3_sig	rna_4_sig	rna_5_sig	rna_6_sig	rna_7_sig	rna_8_sig	rna_9_sig	rna_10_sig	rna_11_sig	rna_12_sig	rna_13_sig	rna_14_sig	combined_sig	downsamp_sig
WILDTYPE_SNP_PLUS_HAPLO__Antisense.flip.sense__chr8:6264034..6264148,-__864.1.2.1	WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6264034..6264148,-__864.1.0.0	rs2916655,rs2305023	0.8502941499499437	1.415483432888219	0.5623460082979066	-1.6377227817771463	0.19322103303173216	-0.30159677843036503	1.419922390879451	0.6737104179831632	0.8064471914175405	-0.15896552925130344	1.118761674042526	0.4627284474903598	0.4503858047101688	1.6746455193116059	1.201040946161285	0.9852619810518956	1.3793253780032781	1.0159853019637572	1.740768586752554	0.27994265476400093	1.2851407716664531	1.040644128447197	1.5281852889318222	0.9686139955297114	0.5933302086651138	1.141073730104056	0.8243513693616622	-0.2144424867269341	0.42291597275398896	3.0170481597804244	0.8227642689320251	2.042365365182919	-1.13997973611545	0.6114303536832899	0.2341969370296565	1.6871508181831256	-0.15014767851281452	0.13060176117475397	0.6906879253938872	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.0.0	rs28362552	-0.21419895153431256	-0.03039478512598734	-0.00762258495889398	-0.13697502410407036	-0.08357969887172116	-0.1284025784341736	0.10583821241908498	0.37804888897942146	-0.06683539803836316	-0.07126417564869002	0.03506177774354416	-0.006513116857836252	-0.01890311953599982	-0.2963975212824164	0.00344034175515869	-0.4013432230818089	-0.1006171272808001	-0.2928376457739263	-0.17113015767416706	0.03330465863012455	0.05741698458438164	0.0028665079418357673	-0.20863712155093317	-0.2613946155343169	0.011057447045989884	-0.13535595601840653	-0.08219856974810386	0.03383512688114603	-0.3937206381229149	0.03635789682327026	-0.20925794690220512	-0.04272757923999346	-0.07253355378896043	-0.3206319043950398	0.06970190598019893	-0.13737294590224314	-0.2964563932778611	0.017570563903826136	-0.11645283648240669	1.0	0.87199428352	0.619326784864	0.716953652062	0.354199901149	0.364754193662	0.76769033028	0.119339994516	0.326996172605	0.420456664513	0.737113058664	0.914457985151	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.2.0	WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.0.0	rs118051369	-0.21419895153431256	-0.03039478512598734	-0.00762258495889398	-0.13697502410407036	-0.08357969887172116	-0.1284025784341736	0.10583821241908498	0.37804888897942146	-0.06683539803836316	-0.07126417564869002	0.03506177774354416	-0.006513116857836252	-0.01890311953599982	-0.11641200387451855	-0.24021276400193073	-0.39388918694593217	-0.3710387658038621	-0.19486473312242192	-0.09542699877320583	-0.26969266967427946	-0.005945995855446376	-0.2570638860978812	-0.032718559646270816	0.013718482119296094	-0.23249017949744022	-0.18300310509782444	0.09778694765979401	-0.2098179788759434	-0.3862666019870382	-0.23406374169979172	-0.11128503425070076	0.03297557966096777	-0.37553088209336444	-0.3839948848348678	-0.19022848805951806	0.0385456160024192	-0.021343295624248065	-0.22597706263960396	-0.16409998556182462	0.375513989452	0.354199901149	0.762564839604	0.119339994516	0.581967350665	0.946473618223	0.444064484515	0.0125089884503	0.628827692687	0.581967350665	0.66743649171	0.326996172605	0.364735343964	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.2.1	WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.0.0	rs28362552,rs118051369	-0.21419895153431256	-0.03039478512598734	-0.00762258495889398	-0.13697502410407036	-0.08357969887172116	-0.1284025784341736	0.10583821241908498	0.37804888897942146	-0.06683539803836316	-0.07126417564869002	0.03506177774354416	-0.006513116857836252	-0.01890311953599982	-0.5265095475586031	-0.21830578539171644	-0.3872262963787487	-0.4979891226304094	-0.13815253938663677	-0.25970721511349626	-0.1573139996418378	-0.008282456654106327	-0.20901451739080867	-0.09800117740094656	0.04190107564115578	-0.35666849157259584	-0.23460583945656252	-0.31231059602429057	-0.1879110002657291	-0.3796037114198547	-0.36101409852633903	-0.05457284051491561	-0.13130463667932266	-0.26315221206092276	-0.3863313456335278	-0.1421791193524455	-0.026737001752256545	0.006839297897611618	-0.3501553747147596	-0.21570271992056264	0.265084565602	0.706946403854	0.914457985151	0.158583637061	0.609889042629	0.90381429355	0.125844655769	0.0232568344756	0.609889042629	0.468411351413	0.382791178922	0.0515422504639	0.193425448916	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr8:82066455..82066569,+__870.1.1.0	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr8:82066455..82066569,+__870.1.0.0	rs80057743	1.4003717470809391	1.4460911766261213	1.5309903253424118	1.3722443004183107	1.4072588573121716	1.370753717709407	0.8450739618082523	1.0661469728726067	1.3967281979856527	1.4942689169917225	1.5638102672665362	1.5674058447229666	1.3717620238447579	1.5394425378614445	1.8830668107760935	1.8585910320840067	1.693487264378867	1.6796404947480565	1.8431068317088153	1.3198730270289414	1.2985849915780316	1.6433217259772654	1.7069433342916103	1.7172849686396081	1.619565398745227	1.6502423681514973	0.13907079078050533	0.4369756341499722	0.3276007067415949	0.3212429639605563	0.27238163743588495	0.4723531139994084	0.47479906522068904	0.2324380187054249	0.24659352799161272	0.21267441729988779	0.15347470137307195	0.05215955402226036	0.2784803443067391	0.0856734395523	0.0306357720046	0.0338805621681	0.0187859264625	0.0181189115857	0.00105204507021	0.101398170673	0.101398170673	0.0678362651725	0.0678362651725	0.119339994516	0.259370210024	6.80528138974e-09	1	1	1	1	1	0.80376243364	1	1	1	1	1	1	5.7028258046e-06	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr8:96280983..96281097,+__884.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr8:96280983..96281097,+__884.1.0.0	rs62524394	-0.6897835256704514	-0.7462025224853006	0.12504825285493315	0.0160620593945271	-0.10935755006623678	-0.9707943168280726	-1.5758232146977216	-0.9569768128335618	-0.7756919257314722	0.09224731037358172	-0.5235350331752444	0.6690512531695162	-0.453813002141292	-0.34779198935111244	0.8237576262854888	0.03316705510231347	-0.5111018893271572	0.4705496580479537	0.021115802024077285	-0.822889122458879	1.0153924209940814	0.2184583113123341	-0.07557786973312094	0.25129026742402427	-0.49104589357098327	0.04877703139575167	0.341991536319339	1.5699601487707895	-0.09188119775261969	-0.5271639487216843	0.5799072081141905	0.9919101188521499	0.7529340922388426	1.9723692338276433	0.9941502370438062	-0.16782518010670266	0.7748253005992687	-1.1600971467404995	0.5025900335370437	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr9:102582142..102582256,-__886.1.1.0	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr9:102582142..102582256,-__886.1.0.0	rs7467433	0.8623373400768702	0.03535992001619713	0.5181048730199384	0.27224236513835565	0.2182394042443613	-0.1689221653624565	0.7624185965717004	0.7991009820422678	0.3452108251136058	0.8519037311531586	0.218300875484999	0.30932086160145794	0.41863480075837134	0.15649204956887955	-0.0036323623720326452	0.15724688884159782	0.6203186707339946	1.0184825452583248	0.6948303999629686	0.24741628914792121	0.9281166235656874	-0.07862566476460545	0.46235639214346835	0.714937707274427	1.299291222467431	0.5181025634856719	-0.7058452905079907	-0.03899228238822978	-0.36085798417834053	0.34807630559563896	0.8002431410139635	0.8637525653254251	-0.5150023074237792	0.1290156415234196	-0.4238364898782112	-0.3895473390096903	0.49663683178942797	0.9899703608659729	0.09946776272730051	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr9:119051004..119051118,-__888.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:119051004..119051118,-__888.1.0.0	rs12001266	-1.7168069400799502	-1.52191155348542	-2.091876167810744	-1.6313762709508326	-2.0703639480604084	-1.5375058534879131	-1.689952991845395	-1.4320771454547618	-1.9421355441465007	-2.042887855191792	-2.09900075024247	-1.6617081193542966	-1.7864669283425405	-1.2921912476744497	-1.3175166946792474	-1.3676570049529535	-1.6087586657146202	-1.73237870889656	-1.4821034907948192	-1.6012136370021155	-1.146126237245065	-1.3802722303051786	-1.6182802589362908	-1.6434890345849489	-1.6136965543675388	-1.4836403137628158	0.42461569240550046	0.20439485880617259	0.7242191628577905	0.022617605236212368	0.33798523916384826	0.055402362693093954	0.08873935484327955	0.28595090820969693	0.561863313841322	0.42460759625550115	0.45551171565752124	0.04801156498675785	0.3028266145797247	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr9:119051004..119051118,-__888.1.2.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:119051004..119051118,-__888.1.0.0	rs115837817	-1.7168069400799502	-1.52191155348542	-2.091876167810744	-1.6313762709508326	-2.0703639480604084	-1.5375058534879131	-1.689952991845395	-1.4320771454547618	-1.9421355441465007	-2.042887855191792	-2.09900075024247	-1.6617081193542966	-1.7864669283425405	-1.5305831558217118	-1.4399632873451786	-1.9046573487461231	-1.7026435884702469	-1.7155927119915375	-1.4787825549185418	-1.640183100237844	-1.6078926542508902	-1.6314404442271795	-1.7501661652909455	-1.6697349270553723	-1.2276866921322993	-1.6082772192073227	0.18622378425823838	0.08194826614024131	0.1872188190646209	-0.07126731751941429	0.35477123606887084	0.05872329856937131	0.049769891607551076	-0.1758155087961284	0.3106950999193212	0.29272168990084646	0.42926582318709783	0.4340214272219973	0.1781897091352178	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr9:119051004..119051118,-__888.1.2.1	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:119051004..119051118,-__888.1.0.0	rs12001266,rs115837817	-1.7168069400799502	-1.52191155348542	-2.091876167810744	-1.6313762709508326	-2.0703639480604084	-1.5375058534879131	-1.689952991845395	-1.4320771454547618	-1.9421355441465007	-2.042887855191792	-2.09900075024247	-1.6617081193542966	-1.7864669283425405	-1.8909664002093727	-1.7139351320722556	-1.8598127678013645	-1.742165901471877	-1.8379497196995391	-1.547387181718801	-1.5831415461536646	-1.7287908781945656	-1.492621071955731	-1.9667378981575279	-1.8389565859447203	-1.6191544550960333	-1.7351349615396214	-0.17415946012942252	-0.1920235785868356	0.23206340000937953	-0.11078963052104451	0.23241422836086922	-0.009881328230887831	0.1068114456917304	-0.2967137327398037	0.4495144721907698	0.07614995703426408	0.2600441642977498	0.042553664258263346	0.05133196680291933	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr9:12814341..12814455,-__891.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:12814341..12814455,-__891.1.0.0	rs80103914	-0.7517860100073884	-0.4666170411717081	-0.6368449217088472	-0.6040519569769505	-0.675576879160504	-0.4069572904702823	-0.35026157705047556	-0.4555712230918652	-0.3408363197845564	-0.30384015521108443	-0.25981923353241093	-0.42128393633592837	-0.47278721204183344	-0.8894459487119084	-0.7058523188788666	-1.1730091030906922	-0.8478946162596978	-0.9677192790609117	-0.6021135015179493	-0.8942580136944448	-0.708482845170763	-0.6540478246914186	-0.4891378268907721	-0.7906322663950897	-0.851858254089217	-0.7978709832043109	-0.13765993870451998	-0.23923527770715847	-0.536164181381845	-0.2438426592827473	-0.2921423999004077	-0.195156211047667	-0.5439964366439692	-0.2529116220788978	-0.3132115049068622	-0.1852976716796877	-0.5308130328626788	-0.43057431775328864	-0.32508377116247744	NA__no_active_tile	0.301187193336	0.0808926541269	0.188220673538	0.259370210024	0.234708652176	0.0362033618716	0.107123399254	0.166665831608	0.0548446397145	0.0201846528804	0.0209174885683	1.45672152994e-05	NA__no_active_tile	1	1	1	1	1	1	1	1	1	1	1	0.0122073264209	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr9:12814341..12814455,-__891.1.2.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:12814341..12814455,-__891.1.0.0	rs75648584	-0.7517860100073884	-0.4666170411717081	-0.6368449217088472	-0.6040519569769505	-0.675576879160504	-0.4069572904702823	-0.35026157705047556	-0.4555712230918652	-0.3408363197845564	-0.30384015521108443	-0.25981923353241093	-0.42128393633592837	-0.47278721204183344	-0.40922037066498695	-0.19362765625346176	-0.3863815372319457	-0.14006065054306086	-0.2907806103834141	-0.2111477620884802	-0.44961351114932707	-0.40307262278003375	-0.19219797794184856	-0.3794679095299736	-0.39173068542594314	-0.3073523952471223	-0.31288780743663314	0.3425656393424015	0.2729893849182463	0.25046338447690153	0.46399130643388964	0.38479626877708994	0.19580952838180207	-0.09935193409885151	0.052498600311831456	0.14863834184270786	-0.07562775431888918	-0.1319114518935322	0.11393154108880604	0.15989940460520027	0.122558611289	0.136115392203	0.253741740693	0.0168468410067	0.00993701022923	0.313917214294	0.677233097055	0.677233097055	0.79863356553	0.405136064622	0.197395731844	0.401353314521	0.0158168469152	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr9:12814341..12814455,-__891.1.2.1	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:12814341..12814455,-__891.1.0.0	rs80103914,rs75648584	-0.7517860100073884	-0.4666170411717081	-0.6368449217088472	-0.6040519569769505	-0.675576879160504	-0.4069572904702823	-0.35026157705047556	-0.4555712230918652	-0.3408363197845564	-0.30384015521108443	-0.25981923353241093	-0.42128393633592837	-0.47278721204183344	-0.548793449978254	-0.5159040204789485	-0.5788216278638003	-0.7751896818557038	-0.9506661587871928	-0.7543816377984949	-0.5578384518609273	-0.568507413779527	-0.610198999055868	-0.6172670905497937	-0.6224606961027761	-0.6466268756191621	-0.6455546753108706	0.20299256002913446	-0.04928697930724035	0.0580232938450469	-0.17113772487875334	-0.27508927962668883	-0.3474243473282126	-0.20757687481045173	-0.11293619068766175	-0.26936267927131163	-0.31342693533870924	-0.36264146257036517	-0.22534293928323373	-0.17276746326903725	NA__no_active_tile	0.85089220831	0.79863356553	0.0638899216795	0.340423946445	0.0426112802219	0.0986283746992	0.175053819161	0.0678362651725	0.0224529881577	0.0426112802219	0.0785847853765	0.000671213060806	NA__no_active_tile	1	1	1	1	1	1	1	1	1	1	1	0.152365364803	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr9:131486644..131486758,+__893.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:131486644..131486758,+__893.1.0.0	rs2275625	-0.42954142783442373	-0.6936394779885552	-1.5245766122877291	0.4844307313453218	-0.4337902145320728	-0.8805374482964308	-1.6157317700414544	-0.6445977050366793	-1.4091253312717518	-1.1438238113222319	-0.8070822288166558	-0.7712460216417263	-0.8224384431436991	1.2361084737805486	1.6560121985150549	0.7871244518121037	0.2559770497742824	1.765997598654408	1.313868237794897	1.2354513683402184	1.0130753426510004	0.8709633736328093	1.1726871650778259	1.1867257735551289	1.2655458516646267	1.1466280737710752	1.6656499016149722	2.34965167650361	2.311701064099833	-0.2284536815710394	2.199787813186481	2.1944056860913275	2.851183138381673	1.6576730476876798	2.280088704904561	2.3165109764000578	1.9938080023717846	2.036791873306353	1.9690665169147745	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
