SNP	unique_id	HepG2_ref_activ	HepG2_alt_activ	HepG2_effect_size	HepG2_padj	HepG2_sig_status	HepG2_downsampled_sig_status	K562_ref_activ	K562_alt_activ	K562_effect_size	K562_padj	K562_sig_status
rs115719351	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr11:70244500..70244614,-__195.1.1.0	-0.35323858453876916	0.00030285633003610907	0.35354144086880535				0.8832669320515014	1.1051210509908809	-0.015136400594500055		
rs10450662	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr11:71159594..71159708,+__196.1.1.0	0.2518904758484913	0.2612785018971937	0.00938802604870242				0.7412228299175169	0.687870430279355	-0.05335239963816177		
rs615116	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr11:77850722..77850836,+__199.1.1.0	0.039712649190308986	-0.19911375392231545	-0.2388264031126244	1.0	not sig	not sig	-0.04380354209518565	-0.25884778316844387	-0.21504424107325823	1.0	not sig
rs582266	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr11:77850722..77850836,+__199.1.2.0	0.039712649190308986	0.009194148971680001	-0.030518500218628997	1.0	not sig	not sig	-0.04380354209518565	-0.3892424738821064	-0.34543893178692076	1.0	not sig
rs2156785	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr11:77850722..77850836,+__199.1.3.0	0.039712649190308986	-0.2802873222676442	-0.31999997145795317	1.0	not sig	not sig	-0.04380354209518565	-0.14252096327567987	-0.0987174211804942	1.0	not sig
rs615116,rs582266,rs2156785	WILDTYPE_SNP_PLUS_HAPLO__Antisense.flip.sense__chr11:77850722..77850836,+__199.1.3.1	0.039712649190308986	-0.12266260616232187	-0.16237525535263087	1.0	not sig	not sig	-0.04380354209518565	-0.25016025357273275	-0.20635671147754714	1.0	not sig
rs615116	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr11:77850775..77850889,+__200.1.1.0	-0.6796662771151643	-0.5098471630071791	0.16981911410798492	1.0	not sig	not sig	-0.8280420618795801	-0.9395002932052451	-0.11145823132566499	1.0	not sig
rs582266	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr11:77850775..77850889,+__200.1.2.0	-0.6796662771151643	-0.4889306513832418	0.19073562573192238	1.0	not sig	not sig	-0.8280420618795801	-0.886534318209682	-0.05849225633010179	1.0	not sig
rs2156785	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr11:77850775..77850889,+__200.1.3.0	-0.6796662771151643	-1.123313177957531	-0.44364690084236674	0.009271039524357837	sig	not sig	-0.8280420618795801	-1.959870480849385	-1.1318284189698051	1.0	not sig
rs615116,rs582266,rs2156785	WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr11:77850775..77850889,+__200.1.3.1	-0.6796662771151643	-1.259536514183341	-0.5798702370681768	1.761473792127061e-05	sig	not sig	-0.8280420618795801	-2.06889350346135	-1.2408514415817697	1.0	not sig
rs4910501	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr11:9797133..9797247,+__205.1.1.0	-1.8787777325462278	-1.7294902622758117	0.1492874702704164				-2.3965309894132787	-2.003186152319799	0.39334483709347956		
rs4910502	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr11:9797133..9797247,+__205.1.2.0	-1.8787777325462278	-1.6313723188993616	0.24740541364686677				-2.3965309894132787	-2.5515880545612917	-0.15505706514801354		
rs4910503	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr11:9797133..9797247,+__205.1.3.0	-1.8787777325462278	-1.7025689819548642	0.17620875059136387				-2.3965309894132787	-1.1266661138849734	1.269864875528305	0.026562745497924655	sig
rs4910501,rs4910502,rs4910503	WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr11:9797133..9797247,+__205.1.3.1	-1.8787777325462278	-1.5823784561046998	0.29639927644152836				-2.3965309894132787	-1.8251446402051839	0.5713863492080946	0.7276813762947304	not sig
rs12310773	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:110211254..110211368,-__208.1.1.0	0.3100952109752649	0.34100909975452276	0.030913888779257912	1.0	not sig	not sig	-0.7781611335620213	-0.4594251880571352	0.31873594550488604	1.0	not sig
rs4763903	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:13080588..13080702,+__219.1.1.0	2.251547745829796	2.430529310817541	0.1789815649877454	1.0	not sig	not sig	1.991490972830702	1.6740250013714437	-0.3174659714592584	1.0	not sig
rs73293674	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr12:24715358..24715472,-__222.1.1.0	-1.085882307910799	-0.932140215486407	0.15374209242439227	1.0	not sig	not sig	-1.4750186076190874	-1.149562242716093	0.32545636490299445	1.0	not sig
rs17552080	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:27863622..27863736,-__225.1.1.0	1.2549104551505839	1.3399070310706973	0.0849965759201135	1.0	not sig	not sig	1.0138948472339877	1.0688990002008163	0.05500415296682862	1.0	not sig
rs256653	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr12:30948822..30948936,+__228.1.1.0	-1.184289728268036	-0.5545794990112152	0.629710229256821	5.140179691200126e-11	sig	not sig	-2.5719270368854454	-2.0102325047075382	0.5616945321779079		
rs73082102,rs256653	WILDTYPE_SNP_PLUS_HAPLO__Lincrna.noflip.NA__chr12:30948822..30948936,+__228.1.1.1	-1.184289728268036	-0.4850059919541974	0.6992837363138386	2.9778711811943524e-19	sig	sig	-2.5719270368854454	-1.8659914576303422	0.7059355792551034		
rs57820124	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:53694109..53694223,-__237.1.1.0	-0.878765703820786	-0.6999589742510534	0.17880672956973254	1.0	not sig	not sig	-2.2052103815015403	-1.569725320154296	0.6354850613472445		
rs56368105	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:54393747..54393861,-__238.1.1.0	0.10879016897821621	-0.15745993720183324	-0.26625010618004946	1.0	not sig	not sig	0.04533677284801668	-0.3445433105229025	-0.3898800833709192	1.0	not sig
rs12817092	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:54393747..54393861,-__238.1.2.0	0.10879016897821621	-0.07678577490260889	-0.18557594388082513	1.0	not sig	not sig	0.04533677284801668	0.5669292412053559	0.5215924683573392	1.0	not sig
rs56154542	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:54393747..54393861,-__238.1.3.0	0.10879016897821621	0.08910938476182978	-0.01968078421638641	1.0	not sig	not sig	0.04533677284801668	-0.11674902857356459	-0.1620858014215813	1.0	not sig
rs56368105,rs12817092,rs56154542	WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr12:54393747..54393861,-__238.1.3.1	0.10879016897821621	-0.13664861147099228	-0.24543878044920844	0.008202526074275438	not sig	not sig	0.04533677284801668	-0.4739273769243877	-0.5192641497724043	1.0	not sig
rs2372309	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr12:58329796..58329910,-__242.1.1.0	-1.2174295677847713	-1.2620134605697109	-0.04458389278493959				0.2868315893658518	1.0849567598120091	0.7981251704461575	1.0	not sig
rs2888288	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr12:58329844..58329958,-__243.1.1.0	-1.5023724349891492	-1.3814108843288972	0.12096155066025216				1.9332794191913578	1.308187748777279	-0.6250916704140789	1.0	not sig
rs2888288,rs370317534	WILDTYPE_SNP_PLUS_HAPLO__Lincrna.noflip.NA__chr12:58329844..58329958,-__243.1.1.1	-1.5023724349891492	-1.3859935123799225	0.11637892260922698				1.9332794191913578	0.9361457636979035	-0.9971336554934543	3.654520899114592e-05	sig
rs2888288	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr12:58329889..58330003,-__244.1.1.0	1.1347706983282122	0.9531662239339274	-0.18160447439428481	1.0	not sig	not sig	1.2894975752808084	1.070003563631118	-0.21949401164969046	1.0	not sig
rs370317534	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr12:58329889..58330003,-__244.1.2.0	1.1347706983282122	1.3606060421439743	0.22583534381576229	1.0	not sig	not sig	1.2894975752808084	1.5587200513461517	0.2692224760653433	1.0	not sig
rs2888288,rs370317534	WILDTYPE_SNP_PLUS_HAPLO__Lincrna.noflip.NA__chr12:58329889..58330003,-__244.1.2.1	1.1347706983282122	1.0763783635377346	-0.05839233479047743	1.0	not sig	not sig	1.2894975752808084	1.0808859954885792	-0.20861157979222916	1.0	not sig
rs59781510	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:68383179..68383293,+__247.1.1.0	-1.514697098646278	-1.564386908975912	-0.04968981032963371				-2.4629002102014406	-2.7210200482852422	-0.2581198380838019		
rs10083027	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr12:68845441..68845555,-__248.1.1.0	-1.657612682617622	-1.556031173746823	0.10158150887079898				-2.4668869388361383	-1.9850742424835426	0.48181269635259555		
rs12831591	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr12:69080561..69080675,-__249.1.1.0	-0.46779151714144845	-0.5833821060959	-0.11559058895445146	1.0	not sig	not sig	-1.6717778898878422	-1.4191659669239158	0.2526119229639263		
rs17590091	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr13:30951056..30951170,-__263.1.1.0	-1.4131925742951488	-1.2710208364519648	0.14217173784318374				-2.3372498442469043	-2.3366736304420153	0.0005762138048890364		
rs57673460	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr13:34250896..34251010,-__265.1.1.0	-1.0037008455049576	-0.7398352204121993	0.2638656250927585				-0.20660565951688423	-0.9600372436052115	-0.7534315840883272		
rs9538300	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr13:34250896..34251010,-__265.1.2.0	-1.0037008455049576	-1.035512151802697	-0.03181130629773929				-0.20660565951688423	-1.1144262439492136	-0.9078205844323295	1.0	not sig
rs57673460,rs9538300	WILDTYPE_SNP_PLUS_HAPLO__Lincrna.noflip.NA__chr13:34250896..34251010,-__265.1.2.1	-1.0037008455049576	-0.6679737143541368	0.33572713115082103	1.0	not sig	not sig	-0.20660565951688423	-0.37749730933566916	-0.17089164981878494	1.0	not sig
rs12872567	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr13:45915489..45915603,+__266.1.1.0	1.1615048487447088	0.970316907165763	-0.1911879415789457	1.0	not sig	not sig	1.2537268163386397	1.2186107347214046	-0.03511608161723534	1.0	not sig
rs112020474	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr13:45915489..45915603,+__266.1.2.0	1.1615048487447088	0.9670276712113045	-0.19447717753340435	1.0	not sig	not sig	1.2537268163386397	1.2586126517744813	0.004885835435841382	1.0	not sig
rs113210477	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr13:45915489..45915603,+__266.1.3.0	1.1615048487447088	1.3255875948736229	0.16408274612891396	1.0	not sig	not sig	1.2537268163386397	1.4885439272633438	0.2348171109247041	1.0	not sig
rs12872567,rs112020474,rs113210477	WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr13:45915489..45915603,+__266.1.3.1	1.1615048487447088	1.4452887499769431	0.28378390123223435	1.0	not sig	not sig	1.2537268163386397	1.8021280156995647	0.5484011993609249	1.0	not sig
rs2765081	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr13:79980346..79980460,+__274.1.1.0	3.5455473901517247	3.443139885572414	-0.10240750457931047	1.0	not sig	not sig	2.995944834628799	2.9303917082325643	-0.06555312639623473	1.0	not sig
rs2765081,rs74100220	WILDTYPE_SNP_PLUS_HAPLO__Antisense.flip.sense__chr13:79980346..79980460,+__274.1.1.1	3.5455473901517247	4.009879393787888	0.46433200363616356	2.944970905303303e-44	sig	sig	2.995944834628799	3.175340085667831	0.17939525103903176	1.0	not sig
rs7331894	WILDTYPE_SNP_INDIV__Lincrna.flip.sense__chr13:99852893..99853007,-__276.1.1.0	1.629899239746701	1.7047354881066397	0.07483624835993878	1.0	not sig	not sig	0.774282360695438	1.1544438704933222	0.3801615097978842	1.0	not sig
rs115307678	WILDTYPE_SNP_INDIV__Lincrna.flip.sense__chr13:99852893..99853007,-__276.1.2.0	1.629899239746701	2.0456758018128265	0.4157765620661255	1.0738974114787393e-12	sig	sig	0.774282360695438	1.87242294791285	1.0981405872174121	8.279649813818816e-20	sig
rs7331894,rs115307678	WILDTYPE_SNP_PLUS_HAPLO__Lincrna.flip.sense__chr13:99852893..99853007,-__276.1.2.1	1.629899239746701	1.9086231371568132	0.2787238974101121	6.056986112124123e-06	sig	not sig	0.774282360695438	1.8853694388602313	1.1110870781647932	1.5365861759240602e-21	sig
rs79485812	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr14:105147390..105147504,+__278.1.1.0	0.970974908533656	0.7536221359951498	-0.2173527725385063	0.8875084859755806	not sig	not sig	-1.463352485625756	-1.4273078974748346	0.03604458815092146	1.0	not sig
rs3814949	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr14:106355851..106355965,+__279.1.1.0	-1.4086926918025584	-1.3108291066893278	0.09786358511323033				-2.331017808463905	-2.1741614220130394	0.15685638645086564		
rs3093877	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr14:20811533..20811647,-__282.1.1.0	-1.466588505961426	-1.1649265381604392	0.30166196780098664				-2.1351765294281853	-1.9619818569305651	0.17319467249762033		
rs75149378	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr14:20811533..20811647,-__282.1.2.0	-1.466588505961426	-1.232007818055051	0.2345806879063748				-2.1351765294281853	-1.7943323364303343	0.3408441929978511		
rs2297617	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr14:20811533..20811647,-__282.1.3.0	-1.466588505961426	-1.1158750463631208	0.3507134595983051				-2.1351765294281853	-2.3182195025516315	-0.18304297312344597		
rs3093878	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr14:20811533..20811647,-__282.1.4.0	-1.466588505961426	-1.008402506056476	0.4581859999049498				-2.1351765294281853	-1.418945790328805	0.7162307390993804		
rs3093877,rs75149378,rs2297617,rs3093878	WILDTYPE_SNP_PLUS_HAPLO__Antisense.flip.sense__chr14:20811533..20811647,-__282.1.4.1	-1.466588505961426	-0.97213231063312	0.494456195328306				-2.1351765294281853	-1.9441517192879805	0.19102481014020523		
rs8009022	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr14:24423345..24423459,-__284.1.1.0	2.793293544116198	2.7931457185482125	-0.0001478255679855748	1.0	not sig	not sig	2.61362243428248	2.6899768335640815	0.07635439928160132	1.0	not sig
rs116594918	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr14:35451688..35451802,-__286.1.1.0	1.020621444073557	0.9958676518395727	-0.02475379223398418	1.0	not sig	not sig	0.49498702670532957	0.6597282242525785	0.16474119754724886	1.0	not sig
rs116594918	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr14:35451727..35451841,-__287.1.1.0	0.743097020754254	0.9232660531807629	0.18016903242650886	1.0	not sig	not sig	1.367548051852963	1.4157327524656382	0.04818470061267502	1.0	not sig
rs187641359	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr14:56046793..56046907,-__291.1.1.0	-0.4348296879203802	-0.9806387181406994	-0.5458090302203192				0.06698554358021624	0.6703363558348068	0.34316134025134654		
rs1003647	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr14:73712660..73712774,-__298.1.1.0	0.667697236198972	0.6191555017407353	-0.048541734458236896	1.0	not sig	not sig	1.1920686816007529	0.8584806777153158	-0.33358800388543713	1.0	not sig
rs17127736	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr14:73929044..73929158,+__299.1.1.0	-1.4654434080154777	-1.4076667321376546	0.05777667587782292				-2.3083699191392464	-2.101284394849734	0.20708552428951216		
rs28522589	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr14:75083315..75083429,-__300.1.1.0	2.292583457271449	2.31490184999605	0.022318392724601177	1.0	not sig	not sig	0.411367865936609	0.616643080762232	0.20527521482562303	1.0	not sig
rs73311950	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr14:77425899..77426013,+__304.1.1.0	-1.7454611081346199	-1.6271838178122817	0.11827729032233797				-2.1701108958337008	-2.5127266875918686	-0.3426157917581681		
rs58294977	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr14:86400970..86401084,+__306.1.1.0	1.1178136930631928	0.9416686237733124	-0.17614506928988027	1.0	not sig	not sig	0.5836871796245906	0.4994906288039547	-0.08419655082063596	1.0	not sig
rs45582537	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr14:96001053..96001167,-__309.1.1.0	-1.0974389119442967	-1.3780360751543552	-0.2805971632100584				-2.4180787890315356	-2.018453257424412	0.39962553160712366		
rs79436692	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:41576083..41576197,+__316.1.1.0	0.24434597857825877	0.2828943004806511	0.03854832190239235	1.0	not sig	not sig	1.3409438998279466	1.6663052367901718	0.3253613369622249	1.0	not sig
rs79436692	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr15:41576126..41576240,+__317.1.1.0	1.2047327241141446	1.1480332270225622	-0.05669949709158221	1.0	not sig	not sig	1.3616291334733142	1.113008363267205	-0.24862077020610918	1.0	not sig
rs78212061	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:45571390..45571504,-__320.1.1.0	2.6635534142367887	2.545508146780435	-0.11804526745635362	1.0	not sig	not sig	2.3798459661276734	2.292741785958111	-0.08710418016956231	1.0	not sig
rs1719231,rs78212061	WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr15:45571390..45571504,-__320.1.1.1	2.6635534142367887	2.6205536440157595	-0.042999770221028376	1.0	not sig	not sig	2.3798459661276734	2.2212804708815814	-0.15856549524609176	1.0	not sig
rs28381100	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.1.0	-1.2605738464996015	-1.0469775806088837	0.21359626589071787				-1.0803375658689702	-2.011929904100681	-0.9315923382317102		
rs28381101	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.2.0	-1.2605738464996015	-1.0947141718348037	0.16585967466479798				-1.0803375658689702	-1.5502238542741715	-0.46988628840520114		
rs191889282	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.3.0	-1.2605738464996015	-1.211056335855112	0.0495175106444895				-1.0803375658689702	-1.7499179303200876	-0.6695803644511173		
rs553728626	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.4.0	-1.2605738464996015	-0.7909516897110277	0.4696221567885739				-1.0803375658689702	0.24609957391421786	1.3264371397831882		
rs536339606	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.5.0	-1.2605738464996015	-1.098280431798232	0.16229341470136957				-1.0803375658689702	-2.3528967678067083	-1.272559201937738		
rs28381100,rs28381101,rs191889282,rs553728626,rs536339606	WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.5.1	-1.2605738464996015	0.06191023319614581	1.3224840796957473				-1.0803375658689702	-0.9414278350335018	0.13890973083546848		
rs114496920	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr15:50647384..50647498,+__323.1.1.0	0.3075426342560564	0.05247473565785321	-0.25506789859820317	0.0029207266444658342	sig	not sig	-1.703113171057979	-2.487415899284129	-0.7843027282261503		
rs79469565	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr15:50647384..50647498,+__323.1.2.0	0.3075426342560564	0.24176044162677057	-0.06578219262928585	1.0	not sig	not sig	-1.703113171057979	-2.2193168957835723	-0.5162037247255935		
rs114496920,rs79469565	WILDTYPE_SNP_PLUS_HAPLO__Antisense.flip.sense__chr15:50647384..50647498,+__323.1.2.1	0.3075426342560564	0.02995177344207482	-0.2775908608139816	0.18123742902852177	not sig	not sig	-1.703113171057979	-1.9042110072849914	-0.20109783622701255		
rs76176579	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:69707322..69707436,-__330.1.1.0	-0.18964401099669148	-0.5151397717355365	-0.32549576073884506	0.0006619900613614056	sig	not sig	-1.3338675167647571	-1.3105959356774515	0.02327158108730565	1.0	not sig
rs12904654	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:76030923..76031037,-__332.1.1.0	1.0017273607209616	0.9948210633365827	-0.0069062973843785624	1.0	not sig	not sig	2.069036806011562	2.1523945014752823	0.08335769546372052	1.0	not sig
rs7181595	WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr15:76030923..76031037,-__332.1.2.0	1.0017273607209616	1.1265833070250861	0.12485594630412471	1.0	not sig	not sig	2.069036806011562	2.2002190799773826	0.13118227396582083	1.0	not sig
rs12904654,rs7181595	WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr15:76030923..76031037,-__332.1.2.1	1.0017273607209616	0.8941061434683341	-0.10762121725262747	1.0	not sig	not sig	2.069036806011562	2.0857923383569474	0.016755532345385127	1.0	not sig
rs116006788	WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr15:83419244..83419358,+__335.1.1.0	3.0301798626964023	3.2179774092830833	0.1877975465866808	1.0	not sig	not sig	3.2030880008859053	3.2481359680199606	0.04504796713405601	1.0	not sig
rs6496426	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr15:88120080..88120194,+__336.1.1.0	-1.6604313226347591	-1.59312681842776	0.06730450420699897				-2.058504778637632	-2.759121593456795	-0.7006168148191636		
rs8026805	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr15:88120080..88120194,+__336.1.2.0	-1.6604313226347591	-1.7230995583131927	-0.06266823567843398				-2.058504778637632	-2.7464231615901533	-0.687918382952521		
rs6496426,rs8026805	WILDTYPE_SNP_PLUS_HAPLO__Lincrna.noflip.NA__chr15:88120080..88120194,+__336.1.2.1	-1.6604313226347591	-1.7303871580396823	-0.06995583540492352				-2.058504778637632	-2.1545272226841576	-0.09602244404652571		
