enhancer_id	TSS_id_Neg	TSS_id_Pos	distTSSs	sum_1828_samples	avExpALL	K562_rep1	K562_rep2	K562_rep3	HeLa_rep1	HeLa_rep2	HeLa_rep3	HepG2_rep1	HepG2_rep2	HepG2_rep3	avExpCS	oligo_reg_Neg	oligo_reg_Pos
chr1:209830400-209831026	chr1:209830636..209830637,-	chr1:209830816..209830817,+	653	6241.91	3.41461159737418	0	0	0	0	0	0	0	0	0	0	chr1:209830602..209830716,-	chr1:209830737..209830851,+
chr1:209833148-209833823	chr1:209833432..209833433,-	chr1:209833542..209833543,+	679	3793.24	2.07507658643326	0	0	0	0	0	0	0	0	0	0	chr1:209833398..209833512,-	chr1:209833463..209833577,+
chr1:209930112-209930553	chr1:209930263..209930264,-	chr1:209930315..209930316,+	355	2693.31	1.47336433260394	0	0	0	0	0	0	0	0	0	0	chr1:209930229..209930343,-	chr1:209930236..209930350,+
chr1:209938931-209939742	chr1:209939468..209939469,-	chr1:209939599..209939600,+	1206	1516.16	0.829409190371991	0	0	0	0	0	0	0	0	0	0	chr1:209939434..209939548,-	chr1:209939520..209939634,+
chr1:212659054-212659720	chr1:212659488..212659489,-	chr1:212659505..212659506,+	886	1471.82	0.805153172866521	0	0	0	0	0	0	0	0	0	0	chr1:212659454..212659568,-	chr1:212659426..212659540,+
chr1:212661846-212662402	chr1:212662052..212662053,-	chr1:212662155..212662156,+	516	2634.65	1.44127461706783	0	0	0	0	0.0704601959850801	0	0	0	0	0.0078289106650089	chr1:212662018..212662132,-	chr1:212662076..212662190,+
chr1:212664582-212665088	chr1:212664951..212664952,-	chr1:212665041..212665042,+	829	2136.98	1.16902625820569	0	0	0	0	0	0	0	0	0	0	chr1:212664917..212665031,-	chr1:212664962..212665076,+
chr1:212669050-212669444	chr1:212669132..212669133,-	chr1:212669329..212669330,+	362	1123.56	0.614638949671772	0	0	0	0	0	0	0	0	0	0	chr1:212669098..212669212,-	chr1:212669250..212669364,+
chr1:212715990-212716583	chr1:212716196..212716197,-	chr1:212716329..212716330,+	546	2335.13	1.27742341356674	0	0	0	0	0	0	0	0	0	0	chr1:212716162..212716276,-	chr1:212716250..212716364,+
chr1:212731490-212732709	chr1:212732354..212732355,-	chr1:212732416..212732417,+	1791	3965.12	2.16910284463895	2.19831292528693	2.10095821497653	3.10645899830002	0.649836706124368	0.563681567880641	0.471889309403769	0.149888543135257	0.157774158124402	0.129181455201464	1.05866465315926	chr1:212732320..212732434,-	chr1:212732337..212732451,+
chr1:212923712-212923837	chr1:212923813..212923814,-	chr1:212923829..212923830,+	219	969.725	0.530484135667396	0	0	0	0	0	0	0	0	0	0	chr1:212923779..212923893,-	chr1:212923750..212923864,+
chr1:21588176-21588724	chr1:21588469..21588470,-	chr1:21588574..21588575,+	692	3351.98	1.83368708971554	13.4097088442503	16.0436809143662	22.2357065141475	0.46416907580312	2.1138058795524	0.550537527637731	0	0	0	6.09084541730636	chr1:21588435..21588549,-	chr1:21588495..21588609,+
chr1:21650806-21651685	chr1:21651323..21651324,-	chr1:21651376..21651377,+	1088	1552.3	0.84917943107221	0	0	0	0	0.0704601959850801	0.0786482182339615	0	0	0	0.0165676015798935	chr1:21651289..21651403,-	chr1:21651297..21651411,+
chr1:221271745-221272272	chr1:221271994..221271995,-	chr1:221272095..221272096,+	600	1031.37	0.564206783369803	0	0	0	0	0	0	0	0	0	0	chr1:221271960..221272074,-	chr1:221272016..221272130,+
chr1:221881394-221881826	chr1:221881625..221881626,-	chr1:221881632..221881633,+	470	950.373	0.519897702407002	0	0	0	0	0	0	0	0	0	0	chr1:221881591..221881705,-	chr1:221881553..221881667,+
chr1:221916049-221916599	chr1:221916315..221916316,-	chr1:221916321..221916322,+	539	2693.22	1.47331509846827	0.439662585057386	0.190996201361503	0.490493526047371	0.835504336445616	0.986442743791121	0.393241091169808	0.0749442715676286	0.157774158124402	0.129181455201464	0.410915596529589	chr1:221916281..221916395,-	chr1:221916242..221916356,+
chr1:222638782-222639204	chr1:222638895..222638896,-	chr1:222639030..222639031,+	362	950.013	0.519700765864333	0.219831292528693	0	0.16349784201579	0.278501445481872	0.14092039197016	0.0786482182339615	0.899331258811544	0.157774158124402	0.452135093205124	0.265626633374616	chr1:222638861..222638975,-	chr1:222638951..222639065,+
chr1:222828361-222828786	chr1:222828402..222828403,-	chr1:222828499..222828500,+	180	3427.56	1.87503282275711	0	0	0	0	0	0	0	0.0788870790622009	0	0.00876523100691121	chr1:222828368..222828482,-	chr1:222828420..222828534,+
chr1:2231691-2232185	chr1:2232026..2232027,-	chr1:2232065..2232066,+	710	928.899	0.508150437636761	0	0	0	0	0	0	0	0	0	0	chr1:2231992..2232106,-	chr1:2231986..2232100,+
chr1:2232428-2232896	chr1:2232676..2232677,-	chr1:2232688..2232689,+	509	1015.84	0.555711159737418	0	0	0	0	0	0	0	0	0	0	chr1:2232642..2232756,-	chr1:2232609..2232723,+
chr1:223914239-223914747	chr1:223914415..223914416,-	chr1:223914629..223914630,+	567	1269.42	0.694431072210066	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr1:223914381..223914495,-	chr1:223914550..223914664,+
chr1:224180261-224180516	chr1:224180309..224180310,-	chr1:224180390..224180391,+	178	8420.77	4.60654814004376	6.1552761908034	9.35881386671363	10.136866204979	3.34201734578246	5.56635548282133	3.53916982052827	3.59732503524617	4.18101519029665	4.19839729404758	5.56391515902428	chr1:224180275..224180389,-	chr1:224180311..224180425,+
chr1:225654906-225655584	chr1:225655504..225655505,-	chr1:225655543..225655544,+	1236	1110.13	0.607292122538293	0	0	0	0	0	0	0	0	0	0	chr1:225655470..225655584,-	chr1:225655464..225655578,+
chr1:226189681-226190319	chr1:226189841..226189842,-	chr1:226189977..226189978,+	457	1012.24	0.553741794310722	0	0	0.326995684031581	0	0	0	0	0	0.064590727600732	0.0435096012924792	chr1:226189807..226189921,-	chr1:226189898..226190012,+
chr1:226221412-226221630	chr1:226221412..226221413,-	chr1:226221518..226221519,+	107	1938.16	1.06026258205689	0	0	0	0	0	0	0	0	0	0	chr1:226221378..226221492,-	chr1:226221439..226221553,+
chr1:226297611-226298113	chr1:226297650..226297651,-	chr1:226297697..226297698,+	126	1582.27	0.865574398249453	0.439662585057386	0.190996201361503	0	0	0.28184078394032	0.471889309403769	0.0749442715676286	0.157774158124402	0	0.179678589939445	chr1:226297616..226297730,-	chr1:226297618..226297732,+
chr1:226864749-226865297	chr1:226865089..226865090,-	chr1:226865099..226865100,+	691	1040.56	0.569234135667396	0	0	0	0	0	0	0	0	0	0	chr1:226865055..226865169,-	chr1:226865020..226865134,+
chr1:226867580-226868182	chr1:226867940..226867941,-	chr1:226868002..226868003,+	783	2545.69	1.39260940919037	0	0	0	0	0	0	0	0	0	0	chr1:226867906..226868020,-	chr1:226867923..226868037,+
chr1:226890865-226891416	chr1:226891292..226891293,-	chr1:226891307..226891308,+	870	2597.09	1.42072757111597	0	0	0	0.649836706124368	0.563681567880641	0.707833964105654	0	0	0	0.213483582012296	chr1:226891258..226891372,-	chr1:226891228..226891342,+
chr1:228272073-228272409	chr1:228272241..228272242,-	chr1:228272254..228272255,+	350	1210.23	0.662051422319475	0	0.190996201361503	0	0	0	0	0	0.0788870790622009	0	0.0299870311581893	chr1:228272207..228272321,-	chr1:228272175..228272289,+
chr1:228783266-228783899	chr1:228783469..228783470,-	chr1:228783520..228783521,+	458	1086.53	0.594381838074398	0	0	0	9.93321822218677	8.87798469412009	6.99969142282257	1.19910834508206	1.18330618593301	1.48558673481684	3.29765506721793	chr1:228783435..228783549,-	chr1:228783441..228783555,+
chr1:228962635-228963190	chr1:228962896..228962897,-	chr1:228962912..228962913,+	539	2695.71	1.4746772428884	0	0	0	0	0	0	0.0749442715676286	0	0	0.00832714128529207	chr1:228962862..228962976,-	chr1:228962833..228962947,+
chr1:232765644-232766127	chr1:232765906..232765907,-	chr1:232766006..232766007,+	625	11510.8	6.29693654266958	0	0	0	0.278501445481872	0.775062155835881	0.235944654701885	0.0749442715676286	0.0788870790622009	0.064590727600732	0.167547814916689	chr1:232765872..232765986,-	chr1:232765927..232766041,+
chr1:234728712-234729023	chr1:234728715..234728716,-	chr1:234729017..234729018,+	309	1771.17	0.968911378555799	0	0	0	0	0	0	0	0	0.129181455201464	0.0143534950223849	chr1:234728681..234728795,-	chr1:234728938..234729052,+
chr1:234746093-234747674	chr1:234747333..234747334,-	chr1:234747455..234747456,+	2603	987.989	0.540475382932166	0.219831292528693	0	0	0	0.21138058795524	0	0.824386987243915	0.473322474373205	0.64590727600732	0.263869846456486	chr1:234747299..234747413,-	chr1:234747376..234747490,+
chr1:234748100-234748931	chr1:234748563..234748564,-	chr1:234748567..234748568,+	931	3374.05	1.84576039387309	0	0	0.326995684031581	0.278501445481872	0.986442743791121	0.157296436467923	3.1476594058404	2.83993484623923	3.2295363800366	1.21848521576541	chr1:234748529..234748643,-	chr1:234748488..234748602,+
chr1:234792654-234793437	chr1:234793042..234793043,-	chr1:234793152..234793153,+	887	1297.36	0.709715536105033	0	0	0	0.092833815160624	0.21138058795524	0.0786482182339615	0	0	0	0.0425402912610917	chr1:234793008..234793122,-	chr1:234793073..234793187,+
chr1:234908151-234908764	chr1:234908223..234908224,-	chr1:234908329..234908330,+	251	1808.39	0.989272428884026	0	0	0.16349784201579	0	0	0	0.149888543135257	0.0788870790622009	0.129181455201464	0.0579394354905235	chr1:234908189..234908303,-	chr1:234908250..234908364,+
chr1:235114050-235115068	chr1:235114630..235114631,-	chr1:235114640..235114641,+	1171	1690.96	0.925032822757112	0	0	0	0.185667630321248	0	0	0.374721357838143	0.315548316248803	0.258362910402928	0.126033357201236	chr1:235114596..235114710,-	chr1:235114561..235114675,+
chr1:236080566-236081247	chr1:236080916..236080917,-	chr1:236080948..236080949,+	733	4466.44	2.44334792122538	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr1:236080882..236080996,-	chr1:236080869..236080983,+
chr1:23881180-23881765	chr1:23881441..23881442,-	chr1:23881551..23881552,+	633	2515.51	1.37609956236324	1.31898775517216	0.954981006807514	1.14448489411053	5.38436127931619	5.98911665873181	5.81996814931315	0.899331258811544	1.10441910687081	0.904270186410247	2.61332447728266	chr1:23881407..23881521,-	chr1:23881472..23881586,+
chr1:23888678-23889201	chr1:23888924..23888925,-	chr1:23889069..23889070,+	638	1587.17	0.868254923413567	0	0.190996201361503	0.326995684031581	4.6416907580312	3.38208940728384	2.59539120172073	0.449665629405772	0.867757869684209	1.22722382441391	1.52020117510364	chr1:23888890..23889004,-	chr1:23888990..23889104,+
chr1:241696334-241697654	chr1:241696789..241696790,-	chr1:241696794..241696795,+	916	2120.45	1.15998358862144	0	0	0	0	0	0	0	0	0	0	chr1:241696755..241696869,-	chr1:241696715..241696829,+
chr1:241705436-241706018	chr1:241705610..241705611,-	chr1:241705795..241705796,+	534	2341.81	1.28107768052516	0	0	0	0	0	0	0	0	0	0	chr1:241705576..241705690,-	chr1:241705716..241705830,+
chr1:241714901-241715765	chr1:241715542..241715543,-	chr1:241715567..241715568,+	1308	1069.35	0.584983588621444	0	0	0	0	0	0	0	0	0	0	chr1:241715508..241715622,-	chr1:241715488..241715602,+
chr1:243451071-243451374	chr1:243451084..243451085,-	chr1:243451088..243451089,+	31	1449.61	0.793003282275711	0	0	0	0	0.0704601959850801	0	0	0	0	0.0078289106650089	chr1:243451050..243451164,-	chr1:243451009..243451123,+
chr1:244210956-244211944	chr1:244211547..244211548,-	chr1:244211601..244211602,+	1237	2013.71	1.10159190371991	0	0.190996201361503	0	0	0	0.235944654701885	0	0.157774158124402	0.258362910402928	0.0936753249545242	chr1:244211513..244211627,-	chr1:244211522..244211636,+
chr1:244212276-244213430	chr1:244212991..244212992,-	chr1:244213102..244213103,+	1542	2310.97	1.2642067833698	0	0	0	0	0	0	0	0.0788870790622009	0	0.00876523100691121	chr1:244212957..244213071,-	chr1:244213023..244213137,+
chr1:244512430-244512879	chr1:244512477..244512478,-	chr1:244512513..244512514,+	131	1707.49	0.934075492341357	0	0	0	0.185667630321248	0.0704601959850801	0.157296436467923	0	0	0	0.045936029197139	chr1:244512443..244512557,-	chr1:244512434..244512548,+
chr1:247523464-247523760	chr1:247523552..247523553,-	chr1:247523586..247523587,+	211	3105.65	1.69893326039387	0	0	0	0	0	0	0	0	0	0	chr1:247523518..247523632,-	chr1:247523507..247523621,+
chr1:247570274-247570994	chr1:247570638..247570639,-	chr1:247570718..247570719,+	809	1080.08	0.590853391684901	0	0	0	0	0	0	0	0	0	0	chr1:247570604..247570718,-	chr1:247570639..247570753,+
chr1:2477415-2477971	chr1:2477561..2477562,-	chr1:2477757..2477758,+	489	6770.99	3.70404266958424	2.85780680287301	2.10095821497653	1.6349784201579	1.11400578192749	0.775062155835881	0.550537527637731	0.224832814702886	0.473322474373205	0.258362910402928	1.10998523365417	chr1:2477527..2477641,-	chr1:2477678..2477792,+
chr1:2478276-2478817	chr1:2478421..2478422,-	chr1:2478526..2478527,+	396	1549.76	0.847789934354486	0.439662585057386	0	0.16349784201579	0.185667630321248	0.14092039197016	0.471889309403769	0	0	0	0.155737528752039	chr1:2478387..2478501,-	chr1:2478447..2478561,+
chr1:2509702-2510198	chr1:2509840..2509841,-	chr1:2509869..2509870,+	306	3435.76	1.87951859956236	0	0	0	0.092833815160624	0	0	0	0	0.258362910402928	0.0390218583959502	chr1:2509806..2509920,-	chr1:2509790..2509904,+
chr1:25237596-25238132	chr1:25237805..25237806,-	chr1:25237916..25237917,+	530	1087.98	0.595175054704595	0	0	0	0	0	0	0.299777086270515	0.315548316248803	0.32295363800366	0.104253226724775	chr1:25237771..25237885,-	chr1:25237837..25237951,+
chr1:25357149-25357829	chr1:25357434..25357435,-	chr1:25357532..25357533,+	669	2008.08	1.09851203501094	0	0	0	0	0.0704601959850801	0.0786482182339615	0	0	0	0.0165676015798935	chr1:25357400..25357514,-	chr1:25357453..25357567,+
chr1:25360165-25361177	chr1:25360619..25360620,-	chr1:25360621..25360622,+	911	2298.28	1.2572647702407	0	0	0	0	0	0	0	0	0	0	chr1:25360585..25360699,-	chr1:25360542..25360656,+
chr1:2574343-2574764	chr1:2574674..2574675,-	chr1:2574735..2574736,+	724	2202.88	1.20507658643326	0.219831292528693	0.763984805446011	0.326995684031581	0.742670521284992	1.33874372371652	0.314592872935846	0.899331258811544	0.867757869684209	1.03345164161171	0.723039963339012	chr1:2574640..2574754,-	chr1:2574656..2574770,+
chr1:26827232-26827869	chr1:26827496..26827497,-	chr1:26827518..26827519,+	551	3708.91	2.02894420131291	3.29746938793039	2.67394681906104	2.61596547225264	1.39250722740936	1.33874372371652	1.73026080114715	1.27405261664969	0.473322474373205	0.64590727600732	1.7157973109497	chr1:26827462..26827576,-	chr1:26827439..26827553,+
chr1:26946837-26947249	chr1:26946908..26946909,-	chr1:26947243..26947244,+	478	1090.92	0.596783369803063	0	1.33697340953052	1.14448489411053	0.185667630321248	0.422761175910481	0.235944654701885	0.149888543135257	0.157774158124402	0.193772182802196	0.425251849848502	chr1:26946874..26946988,-	chr1:26947164..26947278,+
chr1:26947342-26948198	chr1:26947420..26947421,-	chr1:26947540..26947541,+	277	3664.51	2.00465536105033	0.879325170114772	2.10095821497653	2.12547194620527	0.742670521284992	0.845522351820961	0.865130400573577	0.449665629405772	0.552209553435406	0.452135093205124	1.0014543201136	chr1:26947386..26947500,-	chr1:26947461..26947575,+
chr1:27024638-27025138	chr1:27024779..27024780,-	chr1:27024870..27024871,+	374	2189.72	1.19787746170678	1.31898775517216	0.572988604084508	0.326995684031581	1.02117196676686	2.1138058795524	0.786482182339615	0.0749442715676286	0.315548316248803	0.258362910402928	0.754365285574054	chr1:27024745..27024859,-	chr1:27024791..27024905,+
chr1:27160002-27160387	chr1:27160190..27160191,-	chr1:27160384..27160385,+	571	1053	0.576039387308534	0	0	0	0	0	0	0.0749442715676286	0	0	0.00832714128529207	chr1:27160156..27160270,-	chr1:27160305..27160419,+
chr1:27191386-27191927	chr1:27191589..27191590,-	chr1:27191732..27191733,+	550	4790.92	2.6208533916849	1.97848163275824	1.90996201361503	1.47148057814211	5.66286272479806	5.42543509085117	5.97726458578108	1.42394115978494	1.10441910687081	1.35640527961537	2.92336135246853	chr1:27191555..27191669,-	chr1:27191653..27191767,+
chr1:27691785-27692261	chr1:27692036..27692037,-	chr1:27692144..27692145,+	611	1229.97	0.67285010940919	0.659493877586079	0.190996201361503	0.16349784201579	0.46416907580312	0.21138058795524	0.235944654701885	0.224832814702886	0.236661237186603	0.064590727600732	0.272396335434871	chr1:27692002..27692116,-	chr1:27692065..27692179,+
chr1:27959091-27959724	chr1:27959349..27959350,-	chr1:27959456..27959457,+	624	1458.72	0.797986870897155	0	0	0	0	0	0	0	0	0	0	chr1:27959315..27959429,-	chr1:27959377..27959491,+
chr1:27986111-27986384	chr1:27986226..27986227,-	chr1:27986309..27986310,+	314	2197.25	1.20199671772429	0	0	0	0.092833815160624	0.28184078394032	0.235944654701885	0	0	0	0.0678465837558699	chr1:27986192..27986306,-	chr1:27986230..27986344,+
chr1:28437697-28438098	chr1:28437901..28437902,-	chr1:28437903..28437904,+	411	5458.64	2.98612691466083	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr1:28437867..28437981,-	chr1:28437824..28437938,+
chr1:28439074-28439949	chr1:28439366..28439367,-	chr1:28439484..28439485,+	703	5035.68	2.75474835886214	0	0	0	0	0	0	0	0	0	0	chr1:28439332..28439446,-	chr1:28439405..28439519,+
chr1:28573636-28574084	chr1:28573864..28573865,-	chr1:28573968..28573969,+	561	1796.35	0.982685995623632	0.659493877586079	0	0.980987052094742	0.742670521284992	1.19782333174636	0.629185745871692	1.87360678919072	0.867757869684209	1.4209960072161	0.930280132741655	chr1:28573830..28573944,-	chr1:28573889..28574003,+
chr1:31241795-31242280	chr1:31242033..31242034,-	chr1:31242096..31242097,+	540	1104.22	0.604059080962801	1.97848163275824	1.71896581225352	1.79847626217369	0	0	0	0	0	0	0.610658189687272	chr1:31241999..31242113,-	chr1:31242017..31242131,+
chr1:31251287-31251533	chr1:31251375..31251376,-	chr1:31251528..31251529,+	330	2334.6	1.27713347921225	5.27595102068863	5.72988604084508	4.74143741845792	0	0	0	0	0	0	1.74969716444351	chr1:31251341..31251455,-	chr1:31251449..31251563,+
chr1:31627566-31627958	chr1:31627825..31627826,-	chr1:31627921..31627922,+	615	3388.97	1.85392231947484	3.51730068045909	2.29195441633803	1.30798273612632	0.835504336445616	0.915982547806041	1.25837149174338	0.749442715676286	0.631096632497607	0.775088731208784	1.36474714314457	chr1:31627791..31627905,-	chr1:31627842..31627956,+
chr1:31628220-31628457	chr1:31628336..31628337,-	chr1:31628381..31628382,+	278	1998.51	1.09327680525164	0.439662585057386	0.572988604084508	0.653991368063161	0.835504336445616	0.3523009799254	1.10107505527546	0.149888543135257	0.157774158124402	0.387544365604392	0.516747777301731	chr1:31628302..31628416,-	chr1:31628302..31628416,+
chr1:3229711-3230157	chr1:3229812..3229813,-	chr1:3229916..3229917,+	307	1018.47	0.55714989059081	0	0	0	0	0	0	0	0	0.064590727600732	0.00717674751119244	chr1:3229778..3229892,-	chr1:3229837..3229951,+
chr1:32421622-32422096	chr1:32421656..32421657,-	chr1:32421734..32421735,+	147	1739.58	0.951630196936543	0	0.190996201361503	0.490493526047371	1.76384248805186	1.33874372371652	0.629185745871692	0	0	0	0.490362409449883	chr1:32421622..32421736,-	chr1:32421655..32421769,+
