unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:113499003..113499117,+__5.1.0.0	chr1:113499003..113499117,+	18	29	9		2.9444389791664403	3.4011973816621555	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:113499041..113499155,+__6.1.0.0	chr1:113499041..113499155,+	4	14	4		1.6094379124341003	2.70805020110221	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr11:13984190..13984304,+__168.1.0.0	chr11:13984190..13984304,+	8	49	3		2.1972245773362196	3.912023005428146	1.3862943611198906	
WILDTYPE__Antisense.flip.sense__chr1:114355154..114355268,+__7.1.0.0	chr1:114355154..114355268,+	4	43	2		1.6094379124341003	3.784189633918261	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:116961180..116961294,-__8.1.0.0	chr1:116961180..116961294,-	14	60	7		2.70805020110221	4.110873864173311	2.0794415416798357	
WILDTYPE__mrna.noflip.NA__chr1:117113581..117113695,-__1407.1.0.0	chr1:117113581..117113695,-	9	54	4		2.302585092994046	4.007333185232471	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:117602051..117602165,-__9.1.0.0	chr1:117602051..117602165,-	15	67	6		2.772588722239781	4.219507705176107	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:17756264..17756378,+__983.1.0.0	chr11:17756264..17756378,+	2	22	1		1.0986122886681098	3.1354942159291497	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18287731..18287845,+__1456.1.0.0	chr11:18287731..18287845,+	1	11	1		0.6931471805599453	2.4849066497880004	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18344014..18344128,+__1457.1.0.0	chr11:18344014..18344128,+	57	85	21		4.060443010546419	4.454347296253507	3.091042453358316	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18344034..18344148,+__1458.1.0.0	chr11:18344034..18344148,+	49	65	21		3.912023005428146	4.189654742026425	3.091042453358316	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:1892488..1892602,+__1459.1.0.0	chr11:1892488..1892602,+	2	27	1		1.0986122886681098	3.332204510175204	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:119682960..119683074,+__10.1.0.0	chr1:119682960..119683074,+	8	34	4		2.1972245773362196	3.5553480614894135	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:119683314..119683428,+__11.1.0.0	chr1:119683314..119683428,+	10	64	4		2.3978952727983707	4.174387269895637	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:207356..207470,-__1460.1.0.0	chr11:207356..207470,-	44	82	15		3.8066624897703196	4.418840607796598	2.772588722239781	
WILDTYPE__Antisense.flip.sense__chr11:22850880..22850994,+__173.1.0.0	chr11:22850880..22850994,+	10	43	4		2.3978952727983707	3.784189633918261	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr1:12493563..12493677,+__1731.1.0.0	Enhancer.noflip.NA	1	16	1		0.6931471805599453	2.833213344056216	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:27528279..27528393,-__1150.1.0.0	chr11:27528279..27528393,-	16	75	7		2.833213344056216	4.330733340286331	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:27528316..27528430,+__175.1.0.0	chr11:27528316..27528430,+	18	89	7		2.9444389791664403	4.499809670330265	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr11:28724067..28724181,+__176.1.0.0	chr11:28724067..28724181,+	6	27	4		1.9459101490553132	3.332204510175204	1.6094379124341003	
WILDTYPE__mrna.noflip.NA__chr11:2920854..2920968,+__1387.1.0.0	chr11:2920854..2920968,+	3	23	2		1.3862943611198906	3.1780538303479458	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:33744186..33744300,-__1318.1.0.0	chr11:33744186..33744300,-	2	22	1		1.0986122886681098	3.1354942159291497	0.6931471805599453	
WILDTYPE__mrna.noflip.NA__chr11:34535268..34535382,-__984.1.0.0	chr11:34535268..34535382,-	2	28	1		1.0986122886681098	3.367295829986474	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44087929..44088043,+__1461.1.0.0	chr11:44087929..44088043,+	20	64	7		3.044522437723423	4.174387269895637	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44087955..44088069,+__1462.1.0.0	chr11:44087955..44088069,+	20	64	7		3.044522437723423	4.174387269895637	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44117148..44117262,+__1278.1.0.0	chr11:44117148..44117262,+	4	34	3		1.6094379124341003	3.5553480614894135	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr11:45376959..45377073,+__177.1.0.0	chr11:45376959..45377073,+	10	77	5		2.3978952727983707	4.356708826689592	1.791759469228055	
WILDTYPE__Enhancer.flip.sense__chr11:46264917..46265031,-__2144.1.0.0	Enhancer.flip.sense	11	48	5		2.4849066497880004	3.8918202981106265	1.791759469228055	
WILDTYPE__Enhancer.flip.sense__chr11:46264986..46265100,+__1851.1.0.0	Enhancer.flip.sense	16	69	6		2.833213344056216	4.248495242049359	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:46722124..46722238,-__1463.1.0.0	chr11:46722124..46722238,-	31	81	11		3.4657359027997265	4.406719247264253	2.4849066497880004	
WILDTYPE__mrna.noflip.NA__chr11:46848369..46848483,-__985.1.0.0	chr11:46848369..46848483,-	17	69	6		2.8903717578961645	4.248495242049359	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:46958249..46958363,+__1464.1.0.0	chr11:46958249..46958363,+	15	45	7		2.772588722239781	3.828641396489095	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:146989664..146989778,-__17.1.0.0	chr1:146989664..146989778,-	6	66	2		1.9459101490553132	4.204692619390966	1.0986122886681098	
WILDTYPE__mrna.noflip.NA__chr1:149871097..149871211,+__952.1.0.0	chr1:149871097..149871211,+	3	27	2		1.3862943611198906	3.332204510175204	1.0986122886681098	
WILDTYPE__Enhancer.flip.sense__chr1:150586045..150586159,-__2123.1.0.0	Enhancer.flip.sense	11	28	5		2.4849066497880004	3.367295829986474	1.791759469228055	
WILDTYPE__Enhancer.flip.sense__chr1:150586105..150586219,+__1830.1.0.0	Enhancer.flip.sense	11	38	5		2.4849066497880004	3.6635616461296463	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:506733..506847,-__1465.1.0.0	chr11:506733..506847,-	27	60	8		3.332204510175204	4.110873864173311	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:150946895..150947009,-__953.1.0.0	chr1:150946895..150947009,-	4	39	2		1.6094379124341003	3.6888794541139363	1.0986122886681098	
WILDTYPE__Antisense.noflip.NA__chr1:151319404..151319518,+__19.1.0.0	chr1:151319404..151319518,+	11	48	5		2.4849066497880004	3.8918202981106265	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:151763230..151763344,+__21.1.0.0	chr1:151763230..151763344,+	2	14	2		1.0986122886681098	2.70805020110221	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.0.0	chr1:152161701..152161815,+	10	47	5		2.3978952727983707	3.871201010907891	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:537447..537561,+__1466.1.0.0	chr11:537447..537561,+	14	71	4		2.70805020110221	4.276666119016055	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:153939883..153939997,+__954.1.0.0	chr1:153939883..153939997,+	3	16	3		1.3862943611198906	2.833213344056216	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr1:153957834..153957948,-__955.1.0.0	chr1:153957834..153957948,-	16	73	4		2.833213344056216	4.30406509320417	1.6094379124341003	
WILDTYPE__mrna.noflip.NA__chr1:154193122..154193236,-__1265.1.0.0	chr1:154193122..154193236,-	22	72	10		3.1354942159291497	4.290459441148391	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:155164465..155164579,-__2026.1.0.0	Enhancer.noflip.NA	21	82	4		3.091042453358316	4.418840607796598	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:155164494..155164608,+__1733.1.0.0	Enhancer.noflip.NA	17	59	4		2.8903717578961645	4.0943445622221	1.6094379124341003	
WILDTYPE__mrna.noflip.NA__chr1:155278467..155278581,+__1303.1.0.0	chr1:155278467..155278581,+	5	67	2		1.791759469228055	4.219507705176107	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:155531741..155531855,+__23.1.0.0	chr1:155531741..155531855,+	12	50	1		2.5649493574615367	3.9318256327243257	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:155658069..155658183,-__1418.1.0.0	chr1:155658069..155658183,-	12	72	5		2.5649493574615367	4.290459441148391	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr1:156182718..156182832,+__1357.1.0.0	chr1:156182718..156182832,+	8	61	5		2.1972245773362196	4.127134385045092	1.791759469228055	
WILDTYPE__Antisense.flip.sense__chr1:156631197..156631311,-__24.1.0.0	chr1:156631197..156631311,-	12	74	6		2.5649493574615367	4.31748811353631	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:156698181..156698295,+__1420.1.0.0	chr1:156698181..156698295,+	11	25	8		2.4849066497880004	3.258096538021482	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:156698202..156698316,-__1419.1.0.0	chr1:156698202..156698316,-	11	25	8		2.4849066497880004	3.258096538021482	2.1972245773362196	
WILDTYPE__mrna.flip.sense__chr1:156721990..156722104,-__956.1.0.0	chr1:156721990..156722104,-	4	38	2		1.6094379124341003	3.6635616461296463	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr11:568382..568496,-__179.1.0.0	chr11:568382..568496,-	7	49	3		2.0794415416798357	3.912023005428146	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr11:57004689..57004803,-__1363.1.0.0	chr11:57004689..57004803,-	7	52	3		2.0794415416798357	3.970291913552122	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:57435223..57435337,+__1467.1.0.0	chr11:57435223..57435337,+	11	74	3		2.4849066497880004	4.31748811353631	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:159174613..159174727,+__1422.1.0.0	chr1:159174613..159174727,+	2	14	2		1.0986122886681098	2.70805020110221	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:159272046..159272160,+__1423.1.0.0	chr1:159272046..159272160,+	1	14	1		0.6931471805599453	2.70805020110221	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:159930967..159931081,+__25.1.0.0	chr1:159930967..159931081,+	8	48	3		2.1972245773362196	3.8918202981106265	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:160147114..160147228,+__957.1.0.0	chr1:160147114..160147228,+	3	25	2		1.3862943611198906	3.258096538021482	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:61560036..61560150,-__1468.1.0.0	chr11:61560036..61560150,-	19	79	10		2.995732273553991	4.382026634673881	2.3978952727983707	
WILDTYPE__Antisense.noflip.NA__chr1:16162267..16162381,-__27.1.0.0	chr1:16162267..16162381,-	9	63	5		2.302585092994046	4.1588830833596715	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr11:61740207..61740321,-__2302.1.0.0	Enhancer.noflip.NA	4	32	1		1.6094379124341003	3.4965075614664802	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr11:61740281..61740395,+__2009.1.0.0	Enhancer.noflip.NA	5	26	3		1.791759469228055	3.295836866004329	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr11:61976065..61976179,+__986.1.0.0	chr11:61976065..61976179,+	1	14	1		0.6931471805599453	2.70805020110221	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:62104849..62104963,+__1297.1.0.0	chr11:62104849..62104963,+	9	42	5		2.302585092994046	3.7612001156935624	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:62432704..62432818,+__1469.1.0.0	chr11:62432704..62432818,+	6	49	3		1.9459101490553132	3.912023005428146	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr11:62599683..62599797,+__181.1.0.0	chr11:62599683..62599797,+	10	59	5		2.3978952727983707	4.0943445622221	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr11:62622130..62622244,-__184.1.0.0	chr11:62622130..62622244,-	1	10	1		0.6931471805599453	2.3978952727983707	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr11:62622801..62622915,-__185.1.0.0	chr11:62622801..62622915,-	1	14	1		0.6931471805599453	2.70805020110221	0.6931471805599453	
WILDTYPE__Lincrna.flip.sense__chr11:62623322..62623436,-__187.1.0.0	chr11:62623322..62623436,-	6	43	4		1.9459101490553132	3.784189633918261	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:62649091..62649205,+__1470.1.0.0	chr11:62649091..62649205,+	16	59	7		2.833213344056216	4.0943445622221	2.0794415416798357	
WILDTYPE__mrna.flip.sense__chr11:64013292..64013406,-__1151.1.0.0	chr11:64013292..64013406,-	13	49	6		2.6390573296152584	3.912023005428146	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:64013348..64013462,+__188.1.0.0	chr11:64013348..64013462,+	14	53	6		2.70805020110221	3.9889840465642745	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:64546206..64546320,-__1471.1.0.0	chr11:64546206..64546320,-	10	49	5		2.3978952727983707	3.912023005428146	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:64546234..64546348,-__1472.1.0.0	chr11:64546234..64546348,-	11	73	5		2.4849066497880004	4.30406509320417	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr11:64660885..64660999,-__189.1.0.0	chr11:64660885..64660999,-	9	67	6		2.302585092994046	4.219507705176107	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr1:16481632..16481746,+__28.1.0.0	chr1:16481632..16481746,+	12	53	5		2.5649493574615367	3.9889840465642745	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:16508454..16508568,-__2223.1.0.0	Enhancer.noflip.NA	4	38	2		1.6094379124341003	3.6635616461296463	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:16508562..16508676,+__1930.1.0.0	Enhancer.noflip.NA	4	34	2		1.6094379124341003	3.5553480614894135	1.0986122886681098	
WILDTYPE__Enhancer.flip.sense__chr11:65187481..65187595,+__1852.1.0.0	Enhancer.flip.sense	5	36	2		1.791759469228055	3.6109179126442243	1.0986122886681098	
WILDTYPE__Enhancer.flip.sense__chr11:65187510..65187624,-__2145.1.0.0	Enhancer.flip.sense	6	47	2		1.9459101490553132	3.871201010907891	1.0986122886681098	
WILDTYPE__Lincrna.flip.sense__chr11:65190189..65190303,+__190.1.0.0	chr11:65190189..65190303,+	4	37	3		1.6094379124341003	3.6375861597263857	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr11:65244960..65245074,+__1989.1.0.0	Enhancer.noflip.NA	31	79	6		3.4657359027997265	4.382026634673881	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr11:65244968..65245082,-__2282.1.0.0	Enhancer.noflip.NA	31	79	6		3.4657359027997265	4.382026634673881	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr11:65255182..65255296,-__2048.1.0.0	Enhancer.noflip.NA	16	61	6		2.833213344056216	4.127134385045092	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr11:65255188..65255302,+__1755.1.0.0	Enhancer.noflip.NA	16	58	6		2.833213344056216	4.07753744390572	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr11:65264978..65265092,+__1988.1.0.0	Enhancer.noflip.NA	7	45	4		2.0794415416798357	3.828641396489095	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr11:65265021..65265135,-__2281.1.0.0	Enhancer.noflip.NA	6	39	4		1.9459101490553132	3.6888794541139363	1.6094379124341003	
WILDTYPE__Lincrna.flip.sense__chr11:65265153..65265267,+__191.1.0.0	chr11:65265153..65265267,+	16	37	9		2.833213344056216	3.6375861597263857	2.302585092994046	
WILDTYPE__Lincrna.flip.sense__chr11:65266436..65266550,+__192.1.0.0	chr11:65266436..65266550,+	3	30	2		1.3862943611198906	3.4339872044851463	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:65308062..65308176,-__1473.1.0.0	chr11:65308062..65308176,-	9	52	4		2.302585092994046	3.970291913552122	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:65405527..65405641,+__1474.1.0.0	chr11:65405527..65405641,+	20	101	8		3.044522437723423	4.624972813284271	2.1972245773362196	
WILDTYPE__mrna.noflip.NA__chr11:65640079..65640193,-__987.1.0.0	chr11:65640079..65640193,-	4	43	2		1.6094379124341003	3.784189633918261	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:65647228..65647342,+__1475.1.0.0	chr11:65647228..65647342,+	5	23	2		1.791759469228055	3.1780538303479458	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr11:65683252..65683366,-__2049.1.0.0	Enhancer.noflip.NA	16	60	6		2.833213344056216	4.110873864173311	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr11:65683278..65683392,+__1756.1.0.0	Enhancer.noflip.NA	14	50	6		2.70805020110221	3.9318256327243257	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:166944741..166944855,-__1424.1.0.0	chr1:166944741..166944855,-	13	67	5		2.6390573296152584	4.219507705176107	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr11:67171321..67171435,+__988.1.0.0	chr11:67171321..67171435,+	13	65	3		2.6390573296152584	4.189654742026425	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr11:67188591..67188705,-__1232.1.0.0	chr11:67188591..67188705,-	17	64	7		2.8903717578961645	4.174387269895637	2.0794415416798357	
WILDTYPE__Enhancer.noflip.NA__chr1:167587039..167587153,-__2028.1.0.0	Enhancer.noflip.NA	15	53	4		2.772588722239781	3.9889840465642745	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:167587092..167587206,+__1735.1.0.0	Enhancer.noflip.NA	16	61	4		2.833213344056216	4.127134385045092	1.6094379124341003	
WILDTYPE__mrna.noflip.NA__chr11:68780679..68780793,-__1331.1.0.0	chr11:68780679..68780793,-	2	38	1		1.0986122886681098	3.6635616461296463	0.6931471805599453	
WILDTYPE__Enhancer.flip.sense__chr11:68922875..68922989,-__2050.1.0.0	Enhancer.flip.sense	4	39	2		1.6094379124341003	3.6888794541139363	1.0986122886681098	
WILDTYPE__Enhancer.flip.sense__chr11:68922919..68923033,+__1757.1.0.0	Enhancer.flip.sense	4	32	2		1.6094379124341003	3.4965075614664802	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:169073251..169073365,+__1716.1.0.0	chr1:169073251..169073365,+	3	17	3		1.3862943611198906	2.8903717578961645	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr11:69453844..69453958,-__2233.1.0.0	Enhancer.noflip.NA	4	31	3		1.6094379124341003	3.4657359027997265	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr11:69453865..69453979,+__1940.1.0.0	Enhancer.noflip.NA	4	34	3		1.6094379124341003	3.5553480614894135	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr11:695736..695850,+__1314.1.0.0	chr11:695736..695850,+	4	54	2		1.6094379124341003	4.007333185232471	1.0986122886681098	
WILDTYPE__Antisense.noflip.NA__chr11:70244440..70244554,-__194.1.0.0	chr11:70244440..70244554,-	16	43	10		2.833213344056216	3.784189633918261	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:70244500..70244614,-__195.1.0.0	chr11:70244500..70244614,-	24	77	7		3.2188758248682006	4.356708826689592	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:70244567..70244681,+__1152.1.0.0	chr11:70244567..70244681,+	40	82	11		3.713572066704308	4.418840607796598	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:72145537..72145651,-__989.1.0.0	chr11:72145537..72145651,-	6	75	2		1.9459101490553132	4.330733340286331	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr11:72449313..72449427,-__2303.1.0.0	Enhancer.noflip.NA	11	72	5		2.4849066497880004	4.290459441148391	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr11:72449356..72449470,+__2010.1.0.0	Enhancer.noflip.NA	10	53	5		2.3978952727983707	3.9889840465642745	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr11:73053942..73054056,+__990.1.0.0	chr11:73053942..73054056,+	2	14	1		1.0986122886681098	2.70805020110221	0.6931471805599453	
WILDTYPE__mrna.noflip.NA__chr1:173793248..173793362,-__958.1.0.0	chr1:173793248..173793362,-	8	48	5		2.1972245773362196	3.8918202981106265	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr1:173793436..173793550,-__959.1.0.0	chr1:173793436..173793550,-	3	20	1		1.3862943611198906	3.044522437723423	0.6931471805599453	
WILDTYPE__Antisense.noflip.NA__chr1:173833547..173833661,-__32.1.0.0	chr1:173833547..173833661,-	3	24	2		1.3862943611198906	3.2188758248682006	1.0986122886681098	
WILDTYPE__Antisense.flip.sense__chr1:173837092..173837206,-__35.1.0.0	chr1:173837092..173837206,-	6	28	4		1.9459101490553132	3.367295829986474	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr1:173991605..173991719,+__36.1.0.0	chr1:173991605..173991719,+	8	35	6		2.1972245773362196	3.58351893845611	1.9459101490553132	
WILDTYPE__mrna.noflip.NA__chr11:74699898..74700012,+__1390.1.0.0	chr11:74699898..74700012,+	6	30	4		1.9459101490553132	3.4339872044851463	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:175162049..175162163,-__960.1.0.0	chr1:175162049..175162163,-	3	35	1		1.3862943611198906	3.58351893845611	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr11:76155636..76155750,-__197.1.0.0	chr11:76155636..76155750,-	4	47	2		1.6094379124341003	3.871201010907891	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:176176611..176176725,-__1134.1.0.0	chr1:176176611..176176725,-	5	50	2		1.791759469228055	3.9318256327243257	1.0986122886681098	
WILDTYPE__Lincrna.flip.sense__chr1:176176721..176176835,+__37.1.0.0	chr1:176176721..176176835,+	7	51	2		2.0794415416798357	3.9512437185814275	1.0986122886681098	
WILDTYPE__Antisense.noflip.NA__chr11:76494073..76494187,-__198.1.0.0	chr11:76494073..76494187,-	14	43	6		2.70805020110221	3.784189633918261	1.9459101490553132	
WILDTYPE__mrna.flip.sense__chr11:77850629..77850743,-__1153.1.0.0	chr11:77850629..77850743,-	13	48	8		2.6390573296152584	3.8918202981106265	2.1972245773362196	
