unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE__Antisense.flip.sense__chr11:119252440..119252554,+__158.1.0.0	chr11:119252440..119252554,+	38	77	11		3.6635616461296463	4.356708826689592	2.4849066497880004	
WILDTYPE__Lincrna.noflip.NA__chr11:122051076..122051190,-__159.1.0.0	chr11:122051076..122051190,-	22	76	8		3.1354942159291497	4.343805421853684	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr11:122073676..122073790,-__160.1.0.0	chr11:122073676..122073790,-	5	28	2		1.791759469228055	3.367295829986474	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr11:122073736..122073850,-__161.1.0.0	chr11:122073736..122073850,-	18	56	11		2.9444389791664403	4.04305126783455	2.4849066497880004	
WILDTYPE__Lincrna.noflip.NA__chr11:122238545..122238659,-__162.1.0.0	chr11:122238545..122238659,-	11	80	3		2.4849066497880004	4.394449154672439	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr11:122238640..122238754,-__163.1.0.0	chr11:122238640..122238754,-	4	10	3		1.6094379124341003	2.3978952727983707	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr11:122293488..122293602,-__164.1.0.0	chr11:122293488..122293602,-	9	49	4		2.302585092994046	3.912023005428146	1.6094379124341003	
WILDTYPE__mrna.noflip.NA__chr11:124670529..124670643,-__982.1.0.0	chr11:124670529..124670643,-	33	93	8		3.5263605246161616	4.543294782270004	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:125439321..125439435,+__1454.1.0.0	chr11:125439321..125439435,+	7	39	4		2.0794415416798357	3.6888794541139363	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:129685665..129685779,+__1455.1.0.0	chr11:129685665..129685779,+	49	93	19		3.912023005428146	4.543294782270004	2.995732273553991	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr11:13011056..13011170,-__166.1.0.0	chr11:13011056..13011170,-	14	66	4		2.70805020110221	4.204692619390966	1.6094379124341003	
WILDTYPE__mrna.flip.sense__chr1:113498933..113499047,-__1132.1.0.0	chr1:113498933..113499047,-	66	76	31		4.204692619390966	4.343805421853684	3.4657359027997265	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:113499003..113499117,+__5.1.0.0	chr1:113499003..113499117,+	65	82	31		4.189654742026425	4.418840607796598	3.4657359027997265	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:113499041..113499155,+__6.1.0.0	chr1:113499041..113499155,+	15	65	11		2.772588722239781	4.189654742026425	2.4849066497880004	
WILDTYPE__Lincrna.noflip.NA__chr11:13984190..13984304,+__168.1.0.0	chr11:13984190..13984304,+	18	51	6		2.9444389791664403	3.9512437185814275	1.9459101490553132	
WILDTYPE__Antisense.flip.sense__chr1:114355154..114355268,+__7.1.0.0	chr1:114355154..114355268,+	13	64	4		2.6390573296152584	4.174387269895637	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:116961180..116961294,-__8.1.0.0	chr1:116961180..116961294,-	22	62	8		3.1354942159291497	4.143134726391533	2.1972245773362196	
WILDTYPE__mrna.noflip.NA__chr1:117113581..117113695,-__1407.1.0.0	chr1:117113581..117113695,-	18	67	7		2.9444389791664403	4.219507705176107	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:117602051..117602165,-__9.1.0.0	chr1:117602051..117602165,-	26	81	10		3.295836866004329	4.406719247264253	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:17756264..17756378,+__983.1.0.0	chr11:17756264..17756378,+	7	67	2		2.0794415416798357	4.219507705176107	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18287731..18287845,+__1456.1.0.0	chr11:18287731..18287845,+	17	72	5		2.8903717578961645	4.290459441148391	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18344014..18344128,+__1457.1.0.0	chr11:18344014..18344128,+	130	98	41		4.875197323201151	4.59511985013459	3.7376696182833684	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18344034..18344148,+__1458.1.0.0	chr11:18344034..18344148,+	120	78	41		4.795790545596741	4.3694478524670215	3.7376696182833684	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:1892488..1892602,+__1459.1.0.0	chr11:1892488..1892602,+	31	90	9		3.4657359027997265	4.51085950651685	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:119682960..119683074,+__10.1.0.0	chr1:119682960..119683074,+	19	52	9		2.995732273553991	3.970291913552122	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:119683314..119683428,+__11.1.0.0	chr1:119683314..119683428,+	17	73	9		2.8903717578961645	4.30406509320417	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr11:2017351..2017465,-__170.1.0.0	chr11:2017351..2017465,-	8	53	4		2.1972245773362196	3.9889840465642745	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr11:2018415..2018529,-__171.1.0.0	chr11:2018415..2018529,-	12	69	7		2.5649493574615367	4.248495242049359	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr11:2018948..2019062,-__172.1.0.0	chr11:2018948..2019062,-	33	87	16		3.5263605246161616	4.477336814478207	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:207356..207470,-__1460.1.0.0	chr11:207356..207470,-	84	105	29		4.442651256490317	4.663439094112067	3.4011973816621555	
WILDTYPE__Antisense.noflip.NA__chr1:120838297..120838411,-__12.1.0.0	chr1:120838297..120838411,-	11	61	4		2.4849066497880004	4.127134385045092	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr1:121485108..121485222,+__1730.1.0.0	Enhancer.noflip.NA	8	48	4		2.1972245773362196	3.8918202981106265	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr1:121485152..121485266,-__2023.1.0.0	Enhancer.noflip.NA	8	50	4		2.1972245773362196	3.9318256327243257	1.6094379124341003	
WILDTYPE__Antisense.flip.sense__chr11:22850880..22850994,+__173.1.0.0	chr11:22850880..22850994,+	14	50	5		2.70805020110221	3.9318256327243257	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:12493279..12493393,-__2024.1.0.0	Enhancer.noflip.NA	17	55	5		2.8903717578961645	4.02535169073515	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr1:12493563..12493677,+__1731.1.0.0	Enhancer.noflip.NA	14	74	5		2.70805020110221	4.31748811353631	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:27528279..27528393,-__1150.1.0.0	chr11:27528279..27528393,-	52	83	21		3.970291913552122	4.430816798843313	3.091042453358316	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:27528316..27528430,+__175.1.0.0	chr11:27528316..27528430,+	52	88	21		3.970291913552122	4.48863636973214	3.091042453358316	
WILDTYPE__Lincrna.noflip.NA__chr11:28724067..28724181,+__176.1.0.0	chr11:28724067..28724181,+	25	82	13		3.258096538021482	4.418840607796598	2.6390573296152584	
WILDTYPE__mrna.noflip.NA__chr11:2920854..2920968,+__1387.1.0.0	chr11:2920854..2920968,+	15	78	7		2.772588722239781	4.3694478524670215	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:33744186..33744300,-__1318.1.0.0	chr11:33744186..33744300,-	16	68	6		2.833213344056216	4.23410650459726	1.9459101490553132	
WILDTYPE__mrna.noflip.NA__chr11:34535268..34535382,-__984.1.0.0	chr11:34535268..34535382,-	17	68	8		2.8903717578961645	4.23410650459726	2.1972245773362196	
WILDTYPE__Lincrna.noflip.NA__chr1:142618724..142618838,+__13.1.0.0	chr1:142618724..142618838,+	27	84	17		3.332204510175204	4.442651256490317	2.8903717578961645	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44087929..44088043,+__1461.1.0.0	chr11:44087929..44088043,+	35	90	13		3.58351893845611	4.51085950651685	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44087955..44088069,+__1462.1.0.0	chr11:44087955..44088069,+	35	95	13		3.58351893845611	4.564348191467836	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44117148..44117262,+__1278.1.0.0	chr11:44117148..44117262,+	10	50	7		2.3978952727983707	3.9318256327243257	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:145076059..145076173,-__951.1.0.0	chr1:145076059..145076173,-	17	97	5		2.8903717578961645	4.584967478670572	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:145114583..145114697,-__2287.1.0.0	Enhancer.noflip.NA	26	64	6		3.295836866004329	4.174387269895637	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:145114645..145114759,+__1994.1.0.0	Enhancer.noflip.NA	21	72	5		3.091042453358316	4.290459441148391	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr11:45376959..45377073,+__177.1.0.0	chr11:45376959..45377073,+	26	85	15		3.295836866004329	4.454347296253507	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:145382340..145382454,-__15.1.0.0	chr1:145382340..145382454,-	18	76	5		2.9444389791664403	4.343805421853684	1.791759469228055	
WILDTYPE__Antisense.flip.sense__chr1:145507431..145507545,-__16.1.0.0	chr1:145507431..145507545,-	24	66	17		3.2188758248682006	4.204692619390966	2.8903717578961645	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:145727624..145727738,+__1416.1.0.0	chr1:145727624..145727738,+	6	43	3		1.9459101490553132	3.784189633918261	1.3862943611198906	
WILDTYPE__Enhancer.flip.sense__chr11:46264917..46265031,-__2144.1.0.0	Enhancer.flip.sense	30	69	14		3.4339872044851463	4.248495242049359	2.70805020110221	
WILDTYPE__Enhancer.flip.sense__chr11:46264986..46265100,+__1851.1.0.0	Enhancer.flip.sense	49	90	17		3.912023005428146	4.51085950651685	2.8903717578961645	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:46722124..46722238,-__1463.1.0.0	chr11:46722124..46722238,-	58	92	14		4.07753744390572	4.532599493153256	2.70805020110221	
WILDTYPE__mrna.noflip.NA__chr11:46848369..46848483,-__985.1.0.0	chr11:46848369..46848483,-	37	98	13		3.6375861597263857	4.59511985013459	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:46958249..46958363,+__1464.1.0.0	chr11:46958249..46958363,+	26	63	9		3.295836866004329	4.1588830833596715	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:146989664..146989778,-__17.1.0.0	chr1:146989664..146989778,-	40	94	18		3.713572066704308	4.553876891600541	2.9444389791664403	
WILDTYPE__mrna.noflip.NA__chr1:149871097..149871211,+__952.1.0.0	chr1:149871097..149871211,+	6	67	3		1.9459101490553132	4.219507705176107	1.3862943611198906	
WILDTYPE__Enhancer.flip.sense__chr1:150586045..150586159,-__2123.1.0.0	Enhancer.flip.sense	17	27	9		2.8903717578961645	3.332204510175204	2.302585092994046	
WILDTYPE__Enhancer.flip.sense__chr1:150586105..150586219,+__1830.1.0.0	Enhancer.flip.sense	21	41	10		3.091042453358316	3.7376696182833684	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:506733..506847,-__1465.1.0.0	chr11:506733..506847,-	61	58	20		4.127134385045092	4.07753744390572	3.044522437723423	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:150940574..150940688,-__1417.1.0.0	chr1:150940574..150940688,-	9	58	4		2.302585092994046	4.07753744390572	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:150946895..150947009,-__953.1.0.0	chr1:150946895..150947009,-	27	101	9		3.332204510175204	4.624972813284271	2.302585092994046	
WILDTYPE__Antisense.noflip.NA__chr1:151319404..151319518,+__19.1.0.0	chr1:151319404..151319518,+	47	77	18		3.871201010907891	4.356708826689592	2.9444389791664403	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:151763230..151763344,+__21.1.0.0	chr1:151763230..151763344,+	46	57	25		3.8501476017100584	4.060443010546419	3.258096538021482	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.0.0	chr1:152161701..152161815,+	33	45	15		3.5263605246161616	3.828641396489095	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:537447..537561,+__1466.1.0.0	chr11:537447..537561,+	37	89	8		3.6375861597263857	4.499809670330265	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:153939883..153939997,+__954.1.0.0	chr1:153939883..153939997,+	6	17	6		1.9459101490553132	2.8903717578961645	1.9459101490553132	
WILDTYPE__mrna.noflip.NA__chr1:153957834..153957948,-__955.1.0.0	chr1:153957834..153957948,-	32	84	9		3.4965075614664802	4.442651256490317	2.302585092994046	
WILDTYPE__mrna.noflip.NA__chr1:154193122..154193236,-__1265.1.0.0	chr1:154193122..154193236,-	43	76	25		3.784189633918261	4.343805421853684	3.258096538021482	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:155164465..155164579,-__2026.1.0.0	Enhancer.noflip.NA	56	90	11		4.04305126783455	4.51085950651685	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:155164494..155164608,+__1733.1.0.0	Enhancer.noflip.NA	51	68	11		3.9512437185814275	4.23410650459726	2.4849066497880004	
WILDTYPE__mrna.noflip.NA__chr1:155278467..155278581,+__1303.1.0.0	chr1:155278467..155278581,+	11	72	6		2.4849066497880004	4.290459441148391	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:155531741..155531855,+__23.1.0.0	chr1:155531741..155531855,+	40	75	12		3.713572066704308	4.330733340286331	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:155658069..155658183,-__1418.1.0.0	chr1:155658069..155658183,-	26	106	7		3.295836866004329	4.672828834461906	2.0794415416798357	
WILDTYPE__mrna.noflip.NA__chr1:156182718..156182832,+__1357.1.0.0	chr1:156182718..156182832,+	11	75	6		2.4849066497880004	4.330733340286331	1.9459101490553132	
WILDTYPE__Antisense.flip.sense__chr1:156631197..156631311,-__24.1.0.0	chr1:156631197..156631311,-	23	92	14		3.1780538303479458	4.532599493153256	2.70805020110221	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:156698181..156698295,+__1420.1.0.0	chr1:156698181..156698295,+	20	37	12		3.044522437723423	3.6375861597263857	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:156698202..156698316,-__1419.1.0.0	chr1:156698202..156698316,-	20	41	12		3.044522437723423	3.7376696182833684	2.5649493574615367	
WILDTYPE__mrna.flip.sense__chr1:156721990..156722104,-__956.1.0.0	chr1:156721990..156722104,-	25	83	15		3.258096538021482	4.430816798843313	2.772588722239781	
WILDTYPE__Lincrna.noflip.NA__chr11:568382..568496,-__179.1.0.0	chr11:568382..568496,-	29	81	10		3.4011973816621555	4.406719247264253	2.3978952727983707	
WILDTYPE__mrna.noflip.NA__chr11:57004689..57004803,-__1363.1.0.0	chr11:57004689..57004803,-	21	94	6		3.091042453358316	4.553876891600541	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:57435223..57435337,+__1467.1.0.0	chr11:57435223..57435337,+	20	83	5		3.044522437723423	4.430816798843313	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:157670668..157670782,-__1421.1.0.0	chr1:157670668..157670782,-	39	59	13		3.6888794541139363	4.0943445622221	2.6390573296152584	
WILDTYPE__Enhancer.noflip.NA__chr1:158146798..158146912,-__2027.1.0.0	Enhancer.noflip.NA	5	34	3		1.791759469228055	3.5553480614894135	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr1:158146979..158147093,+__1734.1.0.0	Enhancer.noflip.NA	32	54	16		3.4965075614664802	4.007333185232471	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:159174613..159174727,+__1422.1.0.0	chr1:159174613..159174727,+	24	84	6		3.2188758248682006	4.442651256490317	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:159272046..159272160,+__1423.1.0.0	chr1:159272046..159272160,+	2	15	2		1.0986122886681098	2.772588722239781	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:159930967..159931081,+__25.1.0.0	chr1:159930967..159931081,+	27	66	16		3.332204510175204	4.204692619390966	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:160147114..160147228,+__957.1.0.0	chr1:160147114..160147228,+	25	80	11		3.258096538021482	4.394449154672439	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:61560036..61560150,-__1468.1.0.0	chr11:61560036..61560150,-	25	89	8		3.258096538021482	4.499809670330265	2.1972245773362196	
WILDTYPE__Antisense.noflip.NA__chr1:16162267..16162381,-__27.1.0.0	chr1:16162267..16162381,-	15	68	6		2.772588722239781	4.23410650459726	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr11:61740207..61740321,-__2302.1.0.0	Enhancer.noflip.NA	18	83	5		2.9444389791664403	4.430816798843313	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr11:61740281..61740395,+__2009.1.0.0	Enhancer.noflip.NA	20	83	6		3.044522437723423	4.430816798843313	1.9459101490553132	
WILDTYPE__mrna.noflip.NA__chr11:61976065..61976179,+__986.1.0.0	chr11:61976065..61976179,+	15	86	5		2.772588722239781	4.465908118654584	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:62104849..62104963,+__1297.1.0.0	chr11:62104849..62104963,+	23	51	9		3.1780538303479458	3.9512437185814275	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:62432704..62432818,+__1469.1.0.0	chr11:62432704..62432818,+	11	63	7		2.4849066497880004	4.1588830833596715	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr11:62599683..62599797,+__181.1.0.0	chr11:62599683..62599797,+	24	71	7		3.2188758248682006	4.276666119016055	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr11:62620470..62620584,-__182.1.0.0	chr11:62620470..62620584,-	4	24	2		1.6094379124341003	3.2188758248682006	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr11:62621400..62621514,-__183.1.0.0	chr11:62621400..62621514,-	7	63	2		2.0794415416798357	4.1588830833596715	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr11:62622130..62622244,-__184.1.0.0	chr11:62622130..62622244,-	8	47	4		2.1972245773362196	3.871201010907891	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr11:62622801..62622915,-__185.1.0.0	chr11:62622801..62622915,-	4	42	2		1.6094379124341003	3.7612001156935624	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr11:62622910..62623024,-__186.1.0.0	chr11:62622910..62623024,-	6	35	3		1.9459101490553132	3.58351893845611	1.3862943611198906	
WILDTYPE__Lincrna.flip.sense__chr11:62623322..62623436,-__187.1.0.0	chr11:62623322..62623436,-	19	60	11		2.995732273553991	4.110873864173311	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:62649091..62649205,+__1470.1.0.0	chr11:62649091..62649205,+	34	76	12		3.5553480614894135	4.343805421853684	2.5649493574615367	
WILDTYPE__mrna.flip.sense__chr11:64013292..64013406,-__1151.1.0.0	chr11:64013292..64013406,-	48	52	19		3.8918202981106265	3.970291913552122	2.995732273553991	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:64013348..64013462,+__188.1.0.0	chr11:64013348..64013462,+	52	58	19		3.970291913552122	4.07753744390572	2.995732273553991	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:64546206..64546320,-__1471.1.0.0	chr11:64546206..64546320,-	18	49	13		2.9444389791664403	3.912023005428146	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:64546234..64546348,-__1472.1.0.0	chr11:64546234..64546348,-	22	77	13		3.1354942159291497	4.356708826689592	2.6390573296152584	
WILDTYPE__Lincrna.noflip.NA__chr11:64660885..64660999,-__189.1.0.0	chr11:64660885..64660999,-	24	106	11		3.2188758248682006	4.672828834461906	2.4849066497880004	
WILDTYPE__Antisense.noflip.NA__chr1:16481632..16481746,+__28.1.0.0	chr1:16481632..16481746,+	38	84	13		3.6635616461296463	4.442651256490317	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:16508454..16508568,-__2223.1.0.0	Enhancer.noflip.NA	14	73	5		2.70805020110221	4.30406509320417	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:16508562..16508676,+__1930.1.0.0	Enhancer.noflip.NA	20	74	7		3.044522437723423	4.31748811353631	2.0794415416798357	
WILDTYPE__Enhancer.flip.sense__chr11:65187481..65187595,+__1852.1.0.0	Enhancer.flip.sense	19	90	6		2.995732273553991	4.51085950651685	1.9459101490553132	
WILDTYPE__Enhancer.flip.sense__chr11:65187510..65187624,-__2145.1.0.0	Enhancer.flip.sense	18	85	6		2.9444389791664403	4.454347296253507	1.9459101490553132	
WILDTYPE__Lincrna.flip.sense__chr11:65190189..65190303,+__190.1.0.0	chr11:65190189..65190303,+	11	53	6		2.4849066497880004	3.9889840465642745	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr11:65244960..65245074,+__1989.1.0.0	Enhancer.noflip.NA	68	106	21		4.23410650459726	4.672828834461906	3.091042453358316	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr11:65244968..65245082,-__2282.1.0.0	Enhancer.noflip.NA	68	107	21		4.23410650459726	4.68213122712422	3.091042453358316	
WILDTYPE__Enhancer.noflip.NA__chr11:65255182..65255296,-__2048.1.0.0	Enhancer.noflip.NA	43	80	20		3.784189633918261	4.394449154672439	3.044522437723423	
WILDTYPE__Enhancer.noflip.NA__chr11:65255188..65255302,+__1755.1.0.0	Enhancer.noflip.NA	43	75	20		3.784189633918261	4.330733340286331	3.044522437723423	
WILDTYPE__Enhancer.noflip.NA__chr11:65264978..65265092,+__1988.1.0.0	Enhancer.noflip.NA	17	67	7		2.8903717578961645	4.219507705176107	2.0794415416798357	
WILDTYPE__Enhancer.noflip.NA__chr11:65265021..65265135,-__2281.1.0.0	Enhancer.noflip.NA	11	57	7		2.4849066497880004	4.060443010546419	2.0794415416798357	
WILDTYPE__Lincrna.flip.sense__chr11:65265153..65265267,+__191.1.0.0	chr11:65265153..65265267,+	24	64	13		3.2188758248682006	4.174387269895637	2.6390573296152584	
WILDTYPE__Lincrna.flip.sense__chr11:65266436..65266550,+__192.1.0.0	chr11:65266436..65266550,+	4	30	3		1.6094379124341003	3.4339872044851463	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:65308062..65308176,-__1473.1.0.0	chr11:65308062..65308176,-	24	52	10		3.2188758248682006	3.970291913552122	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:65405527..65405641,+__1474.1.0.0	chr11:65405527..65405641,+	42	105	18		3.7612001156935624	4.663439094112067	2.9444389791664403	
