unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:116662560..116662674,-__1452.1.0.0	chr11:116662593..116662620,-	5	38	2	0.429897305546794	1.791759469228055	3.6635616461296463	1.0986122886681098	0.3576026273901042
WILDTYPE__mrna.noflip.NA__chr11:117747335..117747449,-__1293.1.0.0	chr11:117747327..117747384,-	7	46	3	0.37319773341155077	2.0794415416798357	3.8501476017100584	1.3862943611198906	0.317142132011304
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:118095758..118095872,-__980.1.0.0	chr11:118095756..118095798,-	6	18	3	0.3028733714759508	1.9459101490553132	2.9444389791664403	1.3862943611198906	0.26457211113006585
WILDTYPE__mrna.noflip.NA__chr11:118436602..118436716,-__1351.1.0.0	chr11:118436606..118436664,-	4	44	1	0.3213757147440625	1.6094379124341003	3.8066624897703196	0.6931471805599453	0.2786734020158712
WILDTYPE__Enhancer.noflip.NA__chr11:118792018..118792132,-__2047.1.0.0	chr11:118791529-118792348	5	40	2	0.2891350333512418	1.791759469228055	3.713572066704308	1.0986122886681098	0.25397147669468306
WILDTYPE__Enhancer.noflip.NA__chr11:118792172..118792286,+__1754.1.0.0	chr11:118791529-118792348	15	65	2	0.2891350333512418	2.772588722239781	4.189654742026425	1.0986122886681098	0.25397147669468306
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr11:118868677..118868791,-__157.1.0.0	chr11:118868682..118868727,-	11	62	5	0.3798217363993582	2.4849066497880004	4.143134726391533	1.791759469228055	0.32195431430290355
WILDTYPE__mrna.flip.sense__chr11:118868768..118868882,+__1149.1.0.0	chr11:118868830..118868904,+	13	59	6	0.45545734559427026	2.6390573296152584	4.0943445622221	1.9459101490553132	0.3753201781020294
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:118901547..118901661,-__1453.1.0.0	chr11:118901559..118901621,-	20	85	6	0.4486412381162107	3.044522437723423	4.454347296253507	1.9459101490553132	0.37062603993996623
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:118927851..118927965,-__981.1.0.0	chr11:118927880..118927891,-	7	35	3	0.4016003516161555	2.0794415416798357	3.58351893845611	1.3862943611198906	0.3376146920676493
WILDTYPE__mrna.noflip.NA__chr11:118972528..118972642,-__1252.1.0.0	chr11:118972524..118972571,-	3	32	2	0.42951002745306266	1.3862943611198906	3.4965075614664802	1.0986122886681098	0.3573317474132432
WILDTYPE__Antisense.flip.sense__chr11:119252440..119252554,+__158.1.0.0	chr11:119252498..119252529,+	15	62	5	0.30920791759012645	2.772588722239781	4.143134726391533	1.791759469228055	0.2694223112817544
WILDTYPE__Lincrna.noflip.NA__chr11:122051076..122051190,-__159.1.0.0	chr11:122051099..122051122,-	4	33	2	0.4297962556530543	1.6094379124341003	3.5263605246161616	1.0986122886681098	0.35753195555648337
WILDTYPE__Lincrna.noflip.NA__chr11:122073736..122073850,-__161.1.0.0	chr11:122073743..122073778,-	5	36	4	0.3048157551773105	1.791759469228055	3.6109179126442243	1.6094379124341003	0.266061847035114
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr11:122293488..122293602,-__164.1.0.0	chr11:122293515..122293547,-	1	8	1		0.6931471805599453	2.1972245773362196	0.6931471805599453	
WILDTYPE__mrna.noflip.NA__chr11:124670529..124670643,-__982.1.0.0	chr11:124670550..124670574,-	16	93	5	0.5104201254825987	2.833213344056216	4.543294782270004	1.791759469228055	0.4123878409248023
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:125439321..125439435,+__1454.1.0.0	chr11:125439386..125439406,+	4	34	2	0.3957654719729773	1.6094379124341003	3.5553480614894135	1.0986122886681098	0.3334429902072395
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:129685665..129685779,+__1455.1.0.0	chr11:129685736..129685754,+	11	57	4	0.3747205044083342	2.4849066497880004	4.060443010546419	1.6094379124341003	0.31825044093527394
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr11:13011056..13011170,-__166.1.0.0	chr11:13011081..13011102,-	5	49	1	0.28904764648369163	1.791759469228055	3.912023005428146	0.6931471805599453	0.25390368718677336
WILDTYPE__mrna.flip.sense__chr1:113498933..113499047,-__1132.1.0.0	chr1:113498943..113498980,-	24	55	9	0.3266339791319165	3.2188758248682006	4.02535169073515	2.302585092994046	0.2826448914794063
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:113499003..113499117,+__5.1.0.0	chr1:113498993..113499099,+	18	29	9	0.38196989956458	2.9444389791664403	3.4011973816621555	2.302585092994046	0.3235099447642743
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:113499041..113499155,+__6.1.0.0	chr1:113499111..113499126,+	4	14	4	0.6611692345018871	1.6094379124341003	2.70805020110221	1.6094379124341003	0.5075217125583492
WILDTYPE__Lincrna.noflip.NA__chr11:13984190..13984304,+__168.1.0.0	chr11:13984223..13984310,+	8	49	3	0.30950463583891136	2.1972245773362196	3.912023005428146	1.3862943611198906	0.2696489251188984
WILDTYPE__Antisense.flip.sense__chr1:114355154..114355268,+__7.1.0.0	chr1:114355226..114355280,+	4	43	2	0.23661370055817313	1.6094379124341003	3.784189633918261	1.0986122886681098	0.21237675729668845
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:116961180..116961294,-__8.1.0.0	chr1:116961177..116961259,-	10	60	3	0.3083173820431032	2.3978952727983707	4.110873864173311	1.3862943611198906	0.26874187042297243
WILDTYPE__mrna.noflip.NA__chr1:117113581..117113695,-__1407.1.0.0	chr1:117113596..117113682,-	9	54	4	0.4524461073018415	2.302585092994046	4.007333185232471	1.6094379124341003	0.37324910564893127
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:117602051..117602165,-__9.1.0.0	chr1:117602077..117602122,-	13	67	6	0.44057719448392363	2.6390573296152584	4.219507705176107	1.9459101490553132	0.36504386277994877
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:17756264..17756378,+__983.1.0.0	chr11:17756279..17756367,+	2	22	1	0.2603148746261326	1.0986122886681098	3.1354942159291497	0.6931471805599453	0.2313615902403892
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18287731..18287845,+__1456.1.0.0	chr11:18287801..18287818,+	1	11	1		0.6931471805599453	2.4849066497880004	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18344014..18344128,+__1457.1.0.0	chr11:18344088..18344105,+	52	85	16	0.391342640216876	3.970291913552122	4.454347296253507	2.833213344056216	0.3302692091477152
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:18344034..18344148,+__1458.1.0.0	chr11:18344106..18344128,+	44	65	16	0.36969437014598333	3.8066624897703196	4.189654742026425	2.833213344056216	0.31458762746763547
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:1892488..1892602,+__1459.1.0.0	chr11:1892551..1892608,+	2	27	1	0.564277026129469	1.0986122886681098	3.332204510175204	0.6931471805599453	0.447423753119287
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:119682960..119683074,+__10.1.0.0	chr1:119683002..119683047,+	8	34	4	0.3805234312398253	2.1972245773362196	3.5553480614894135	1.6094379124341003	0.32246272525368475
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:119683314..119683428,+__11.1.0.0	chr1:119683378..119683406,+	10	64	4	0.3069116582053266	2.3978952727983707	4.174387269895637	1.6094379124341003	0.267666841084032
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:207356..207470,-__1460.1.0.0	chr11:207342..207414,-	34	80	11	0.5010547565356108	3.5553480614894135	4.394449154672439	2.4849066497880004	0.4061680320229938
WILDTYPE__Antisense.flip.sense__chr11:22850880..22850994,+__173.1.0.0	chr11:22850950..22850976,+	10	43	4	0.2791867973007768	2.3978952727983707	3.784189633918261	1.6094379124341003	0.24622456142491456
WILDTYPE__Enhancer.noflip.NA__chr1:12493563..12493677,+__1731.1.0.0	chr1:12493313-12493712	1	16	1	0.4963225097716935	0.6931471805599453	2.833213344056216	0.6931471805599453	0.40301043771614586
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:27528279..27528393,-__1150.1.0.0	chr11:27528301..27528336,-	14	74	7	0.3412151865679887	2.70805020110221	4.31748811353631	2.0794415416798357	0.2935760586654163
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:27528316..27528430,+__175.1.0.0	chr11:27528379..27528410,+	16	88	7	0.3532949672249182	2.833213344056216	4.48863636973214	2.0794415416798357	0.3025423352024879
WILDTYPE__Lincrna.noflip.NA__chr11:28724067..28724181,+__176.1.0.0	chr11:28724129..28724184,+	6	27	4	0.4118899793488782	1.9459101490553132	3.332204510175204	1.6094379124341003	0.34492921772710133
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:33744186..33744300,-__1318.1.0.0	chr11:33744198..33744239,-	2	22	1	0.3414394370874096	1.0986122886681098	3.1354942159291497	0.6931471805599453	0.2937432441972145
WILDTYPE__mrna.noflip.NA__chr11:34535268..34535382,-__984.1.0.0	chr11:34535297..34535317,-	2	28	1	0.39924296098765466	1.0986122886681098	3.367295829986474	0.6931471805599453	0.3359313482157743
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44087929..44088043,+__1461.1.0.0	chr11:44088002..44088026,+	18	64	5	0.3499130745803187	2.9444389791664403	4.174387269895637	1.791759469228055	0.3000402011775007
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44087955..44088069,+__1462.1.0.0	chr11:44088027..44088086,+	18	64	5	0.3499130745803187	2.9444389791664403	4.174387269895637	1.791759469228055	0.3000402011775007
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:44117148..44117262,+__1278.1.0.0	chr11:44117219..44117240,+	4	34	3	0.1871840129438836	1.6094379124341003	3.5553480614894135	1.3862943611198906	0.17158412715422713
WILDTYPE__Lincrna.noflip.NA__chr11:45376959..45377073,+__177.1.0.0	chr11:45377007..45377051,+	5	51	2	0.4320842416108157	1.791759469228055	3.9512437185814275	1.0986122886681098	0.3591308947486722
WILDTYPE__Enhancer.flip.sense__chr11:46264917..46265031,-__2144.1.0.0	chr11:46264726-46265198	11	48	5	0.44319380866293867	2.4849066497880004	3.8918202981106265	1.791759469228055	0.3668585803107415
WILDTYPE__Enhancer.flip.sense__chr11:46264986..46265100,+__1851.1.0.0	chr11:46264726-46265198	16	69	6	0.44319380866293867	2.833213344056216	4.248495242049359	1.9459101490553132	0.3668585803107415
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:46722124..46722238,-__1463.1.0.0	chr11:46722117..46722183,-	23	74	7	0.4395193999235737	3.1780538303479458	4.31748811353631	2.0794415416798357	0.3643093078278912
WILDTYPE__mrna.noflip.NA__chr11:46848369..46848483,-__985.1.0.0	chr11:46848393..46848439,-	17	69	6	0.5278162588298967	2.8903717578961645	4.248495242049359	1.9459101490553132	0.42383943405690927
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:46958249..46958363,+__1464.1.0.0	chr11:46958264..46958342,+	9	40	3	0.42828142718873413	2.302585092994046	3.713572066704308	1.3862943611198906	0.35647192236336084
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:146989664..146989778,-__17.1.0.0	chr1:146989697..146989701,-	6	66	2	0.24052674549689654	1.9459101490553132	4.204692619390966	1.0986122886681098	0.21553608417275832
WILDTYPE__mrna.noflip.NA__chr1:149871097..149871211,+__952.1.0.0	chr1:149871171..149871192,+	3	27	2	0.2449944348365455	1.3862943611198906	3.332204510175204	1.0986122886681098	0.21913105989587367
WILDTYPE__Enhancer.flip.sense__chr1:150586045..150586159,-__2123.1.0.0	chr1:150585815-150586394	10	21	5	0.4021587148835995	2.3978952727983707	3.091042453358316	1.791759469228055	0.3380129882561464
WILDTYPE__Enhancer.flip.sense__chr1:150586105..150586219,+__1830.1.0.0	chr1:150585815-150586394	10	31	5	0.4021587148835995	2.3978952727983707	3.4657359027997265	1.791759469228055	0.3380129882561464
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:506733..506847,-__1465.1.0.0	chr11:506739..506814,-	23	58	8	0.38145000690562797	3.1780538303479458	4.07753744390572	2.1972245773362196	0.32313367718085817
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:150946895..150947009,-__953.1.0.0	chr1:150946912..150946954,-	4	39	2	0.3053017931625555	1.6094379124341003	3.6888794541139363	1.0986122886681098	0.2664342731667814
WILDTYPE__Antisense.noflip.NA__chr1:151319404..151319518,+__19.1.0.0	chr1:151319470..151319510,+	11	48	5	0.5016215431932589	2.4849066497880004	3.8918202981106265	1.791759469228055	0.406545553012806
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:151763230..151763344,+__21.1.0.0	chr1:151763294..151763320,+	2	14	2	0.11631582480038208	1.0986122886681098	2.70805020110221	1.0986122886681098	0.11003382105594273
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.0.0	chr1:152161773..152161820,+	4	39	2	0.1975208708597282	1.6094379124341003	3.6888794541139363	1.0986122886681098	0.18025347884393905
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:537447..537561,+__1466.1.0.0	chr11:537494..537537,+	12	59	4	0.39445018928608	2.5649493574615367	4.0943445622221	1.6094379124341003	0.3325002080398378
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:153939883..153939997,+__954.1.0.0	chr1:153939955..153940009,+	3	16	3	0.39793275239220954	1.3862943611198906	2.833213344056216	1.3862943611198906	0.33499453993090406
WILDTYPE__mrna.noflip.NA__chr1:153957834..153957948,-__955.1.0.0	chr1:153957852..153957877,-	16	73	4	0.4595905827098606	2.833213344056216	4.30406509320417	1.6094379124341003	0.37815597359295383
WILDTYPE__mrna.noflip.NA__chr1:154193122..154193236,-__1265.1.0.0	chr1:154193151..154193162,-	19	68	10	0.31204678842342837	2.995732273553991	4.23410650459726	2.3978952727983707	0.27158835179412744
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:155164465..155164579,-__2026.1.0.0	chr1:155164183-155164959	21	82	4	0.4132649860538763	3.091042453358316	4.418840607796598	1.6094379124341003	0.34590262048228204
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:155164494..155164608,+__1733.1.0.0	chr1:155164183-155164959	17	59	4	0.4132649860538763	2.8903717578961645	4.0943445622221	1.6094379124341003	0.34590262048228204
WILDTYPE__mrna.noflip.NA__chr1:155278467..155278581,+__1303.1.0.0	chr1:155278542..155278559,+	5	67	2	0.31897861640332525	1.791759469228055	4.219507705176107	1.0986122886681098	0.2768576616275113
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:155531741..155531855,+__23.1.0.0	chr1:155531819..155531833,+	12	50	1	0.1971786963690281	2.5649493574615367	3.9318256327243257	0.6931471805599453	0.17996770229166376
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:155658069..155658183,-__1418.1.0.0	chr1:155658096..155658120,-	12	72	5	0.3804446289543537	2.5649493574615367	4.290459441148391	1.791759469228055	0.32240564216994383
WILDTYPE__mrna.noflip.NA__chr1:156182718..156182832,+__1357.1.0.0	chr1:156182778..156182804,+	8	61	5	0.30666517687104894	2.1972245773362196	4.127134385045092	1.791759469228055	0.267478224983904
WILDTYPE__Antisense.flip.sense__chr1:156631197..156631311,-__24.1.0.0	chr1:156631224..156631248,-	8	72	3	0.33927179190185214	2.1972245773362196	4.290459441148391	1.3862943611198906	0.2921260273671785
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:156698181..156698295,+__1420.1.0.0	chr1:156698247..156698293,+	5	21	3	0.5299943101667276	1.791759469228055	3.091042453358316	1.3862943611198906	0.4252640165521532
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:156698202..156698316,-__1419.1.0.0	chr1:156698181..156698263,-	5	21	3	0.5299943101667276	1.791759469228055	3.091042453358316	1.3862943611198906	0.4252640165521532
WILDTYPE__mrna.flip.sense__chr1:156721990..156722104,-__956.1.0.0	chr1:156722015..156722034,-	3	24	2	0.3800655477623593	1.3862943611198906	3.2188758248682006	1.0986122886681098	0.32213099641962234
WILDTYPE__Lincrna.noflip.NA__chr11:568382..568496,-__179.1.0.0	chr11:568399..568430,-	7	49	3	0.45647106977239105	2.0794415416798357	3.912023005428146	1.3862943611198906	0.37601643437929455
WILDTYPE__mrna.noflip.NA__chr11:57004689..57004803,-__1363.1.0.0	chr11:57004658..57004739,-	7	52	3	0.3808490309439842	2.0794415416798357	3.970291913552122	1.3862943611198906	0.3226985498011711
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:57435223..57435337,+__1467.1.0.0	chr11:57435282..57435333,+	11	74	3	0.30262651144496105	2.4849066497880004	4.31748811353631	1.3862943611198906	0.26438261963682375
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:159174613..159174727,+__1422.1.0.0	chr1:159174649..159174700,+	2	14	2	0.5556694206813926	1.0986122886681098	2.70805020110221	1.0986122886681098	0.44190594860958915
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:159930967..159931081,+__25.1.0.0	chr1:159931002..159931081,+	8	48	3	0.4735492999585562	2.1972245773362196	3.8918202981106265	1.3862943611198906	0.38767398036143685
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:160147114..160147228,+__957.1.0.0	chr1:160147176..160147200,+	3	25	2	0.436407628793192	1.3862943611198906	3.258096538021482	1.0986122886681098	0.3621452944063638
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:61560036..61560150,-__1468.1.0.0	chr11:61560053..61560091,-	12	79	6	0.48198574723426074	2.5649493574615367	4.382026634673881	1.9459101490553132	0.39338290957681293
WILDTYPE__Antisense.noflip.NA__chr1:16162267..16162381,-__27.1.0.0	chr1:16162295..16162317,-	9	63	5	0.3017651839818579	2.302585092994046	4.1588830833596715	1.791759469228055	0.2637211772769677
WILDTYPE__Enhancer.noflip.NA__chr11:61740207..61740321,-__2302.1.0.0	chr11:61739990-61740514	4	32	1	0.38755996337388854	1.6094379124341003	3.4965075614664802	0.6931471805599453	0.32754678255067743
WILDTYPE__Enhancer.noflip.NA__chr11:61740281..61740395,+__2009.1.0.0	chr11:61739990-61740514	5	26	3	0.38755996337388854	1.791759469228055	3.295836866004329	1.3862943611198906	0.32754678255067743
WILDTYPE__mrna.noflip.NA__chr11:61976065..61976179,+__986.1.0.0	chr11:61976137..61976152,+	1	14	1	0.5972034509023793	0.6931471805599453	2.70805020110221	0.6931471805599453	0.4682542567996235
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:62104849..62104963,+__1297.1.0.0	chr11:62104897..62104975,+	9	42	5	0.41235564177736456	2.302585092994046	3.7612001156935624	1.791759469228055	0.3452589783040305
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr11:62432704..62432818,+__1469.1.0.0	chr11:62432777..62432794,+	6	49	3	0.28775175453447693	1.9459101490553132	3.912023005428146	1.3862943611198906	0.2528978719432949
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr11:62599683..62599797,+__181.1.0.0	chr11:62599754..62599767,+	10	59	5	0.4149289523313355	2.3978952727983707	4.0943445622221	1.791759469228055	0.34707931946807097
WILDTYPE__Lincrna.noflip.NA__chr11:62622130..62622244,-__184.1.0.0	chr11:62622159..62622173,-	1	10	1	0.24891816342122405	0.6931471805599453	2.3978952727983707	0.6931471805599453	0.22227770731643653
WILDTYPE__Lincrna.noflip.NA__chr11:62622801..62622915,-__185.1.0.0	chr11:62622833..62622839,-	1	14	1	0.06039661612431457	0.6931471805599453	2.70805020110221	0.6931471805599453	0.05864300429628997
WILDTYPE__Lincrna.flip.sense__chr11:62623322..62623436,-__187.1.0.0	chr11:62623340..62623364,-	6	43	4	0.5083545555852763	1.9459101490553132	3.784189633918261	1.6094379124341003	0.4110193583860863
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:62649091..62649205,+__1470.1.0.0	chr11:62649158..62649230,+	16	59	7	0.34488141391720384	2.833213344056216	4.0943445622221	2.0794415416798357	0.29630584107546953
WILDTYPE__mrna.flip.sense__chr11:64013292..64013406,-__1151.1.0.0	chr11:64013309..64013343,-	13	49	6	0.4405535288098528	2.6390573296152584	3.912023005428146	1.9459101490553132	0.365027434733918
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:64013348..64013462,+__188.1.0.0	chr11:64013419..64013440,+	14	53	6	0.43294985086131826	2.70805020110221	3.9889840465642745	1.9459101490553132	0.35973515232390674
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:64546206..64546320,-__1471.1.0.0	chr11:64546232..64546255,-	10	49	5	0.4179944398694391	2.3978952727983707	3.912023005428146	1.791759469228055	0.3492435069946594
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr11:64546234..64546348,-__1472.1.0.0	chr11:64546263..64546274,-	11	73	5	0.403515722845846	2.4849066497880004	4.30406509320417	1.791759469228055	0.33898031935473294
WILDTYPE__Lincrna.noflip.NA__chr11:64660885..64660999,-__189.1.0.0	chr11:64660916..64660922,-	6	67	3	0.35242787195083514	1.9459101490553132	4.219507705176107	1.3862943611198906	0.3019014008900655
WILDTYPE__Antisense.noflip.NA__chr1:16481632..16481746,+__28.1.0.0	chr1:16481684..16481727,+	10	51	4	0.39573152608859424	2.3978952727983707	3.9512437185814275	1.6094379124341003	0.33341866928953245
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:16508454..16508568,-__2223.1.0.0	chr1:16508402-16508642	4	38	2	0.4295194163588266	1.6094379124341003	3.6635616461296463	1.0986122886681098	0.3573383153104604
