unique_id	MPRA_mean_activ	MPRA_tissue_sp	avg_tf_tissue_sp	log_avg_tf_tissue_sp	num_motifs	log_num_motifs	num_bp_covered	log_num_bp_covered	max_coverage	log_max_coverage
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:173835815..173835929,-__34.1.0.0	-2.1754471068510237	0.38446321020993435	0.5397198598028898	0.43160049065914635	5	1.791759469228055	28	3.367295829986474	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:19536933..19537047,+__38.1.0.0	-0.7360600305800884	0.1615287304247873	0.36077915825594636	0.30805744617971825	29	3.4011973816621555	95	4.564348191467836	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:201798621..201798735,-__41.1.0.0	-0.1763796226367278	0.1230756806926026	0.37661926607715074	0.31963068629110086	34	3.5553480614894135	88	4.48863636973214	18	2.9444389791664403
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:209848537..209848651,-__49.1.0.0	-0.8017286489223402	0.23660972523281923	0.3866201971378411	0.32686927336409183	26	3.295836866004329	59	4.0943445622221	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:239882369..239882483,-__61.1.0.0	-0.7349890220479988	0.10091150108398468	0.4884534967818289	0.39773765932078486	17	2.8903717578961645	41	3.7376696182833684	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:31191505..31191619,+__65.1.0.0	1.3738373509589303	0.11759093873435204	0.43124323292632405	0.35854346022282413	55	4.02535169073515	103	4.6443908991413725	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:43312058..43312172,-__75.1.0.0	0.6985777470821056	0.07446025028707925	0.36558443529416634	0.31158249472822325	13	2.6390573296152584	49	3.912023005428146	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:93811262..93811376,-__97.1.0.0	-0.5111229733717016	0.31420544953155083	0.305231783326949	0.2663806367483468	9	2.302585092994046	27	3.332204510175204	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:19738227..19738341,+__459.1.0.0	-1.4767643706377773	0.2928654686515549	0.4097502089549469	0.3434125319264217	6	1.9459101490553132	51	3.9512437185814275	2	1.0986122886681098
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:25604604..25604718,+__464.1.0.0	1.8453299391872815	0.12325105623439747	0.36901512738506603	0.31409159619782995	22	3.1354942159291497	74	4.31748811353631	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:25604643..25604757,+__465.1.0.0	-0.29152912395524627	0.25619739222327803	0.3777922554859874	0.3204824032335861	17	2.8903717578961645	57	4.060443010546419	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:57425898..57426012,-__485.1.0.0	1.2916966031018282	0.18093109035491076	0.42700730662035596	0.3555794587481332	42	3.7612001156935624	77	4.356708826689592	30	3.4339872044851463
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0	-1.5952317837981582	0.09804581955891145	0.42873894576161425	0.35679219909720755	25	3.258096538021482	81	4.406719247264253	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0	2.1941134191293448	0.03061572797158485	0.44961360318095006	0.3712970403553663	34	3.5553480614894135	87	4.477336814478207	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:165697165..165697279,+__1719.1.0.0	-1.8393961845133202	0.5112249801085121	0.44594913541210607	0.3687659470543303	43	3.784189633918261	92	4.532599493153256	23	3.1780538303479458
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:174146730..174146844,-__407.1.0.0	1.7453843196802186	0.08940085580825667	0.374191686122578	0.31786569362024425	30	3.4339872044851463	76	4.343805421853684	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:175412030..175412144,+__1720.1.0.0	-1.6687697265700245	0.1684481645999124	0.4674983492897437	0.38355914787433276	63	4.1588830833596715	82	4.418840607796598	23	3.1780538303479458
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:177053205..177053319,-__409.1.0.0	0.7713670726878549	0.1981914734485503	0.36083619730218675	0.308099361762045	6	1.9459101490553132	47	3.871201010907891	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:179278623..179278737,+__414.1.0.0	-1.2356251031418215	0.13010993706948035	0.4515103355175077	0.3726046250341909	21	3.091042453358316	48	3.8918202981106265	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:187867922..187868036,+__416.1.0.0	1.5352479644657337	0.1394897810640503	0.3503934534931393	0.30039599701985703	24	3.2188758248682006	71	4.276666119016055	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:192711181..192711295,+__417.1.0.0	-1.6291908094014371	0.17213982266168867	0.4585856016709107	0.3774672001843708	23	3.1780538303479458	83	4.430816798843313	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:237076010..237076124,+__425.1.0.0	0.8925259007314671	0.09942916844526899	0.387730901869862	0.3276699685549484	53	3.9889840465642745	91	4.5217885770490405	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:25643882..25643996,+__1721.1.0.0	-1.9588905986321155	0.4259880470199784	0.349600519570999	0.29980863723102263	13	2.6390573296152584	48	3.8918202981106265	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:27579075..27579189,+__431.1.0.0	-1.253237419615257	0.4246584867424521	0.24169554896867615	0.21647782380725225	5	1.791759469228055	22	3.1354942159291497	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:113933158..113933272,+__541.1.0.0	-1.5353697045357435	0.3463175829739244	0.3518864145930634	0.30150096121653996	4	1.6094379124341003	32	3.4965075614664802	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:13521485..13521599,-__547.1.0.0	0.7375659934717317	0.04914447187679264	0.4497778021393813	0.3714103047861743	43	3.784189633918261	73	4.30406509320417	22	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:156392133..156392247,-__559.1.0.0	0.08225679735185087	0.2380439528890227	0.4540921800813327	0.3743817746817947	38	3.6635616461296463	74	4.31748811353631	20	3.044522437723423
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:17085693..17085807,-__1722.1.0.0	-2.0359390893724645	0.43324170911142107	0.39799302764913697	0.33503765642374306	18	2.9444389791664403	66	4.204692619390966	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:194304663..194304777,+__570.1.0.0	3.310149682354375	0.057095480331263514	0.42479297410176736	0.3540265218341658	40	3.713572066704308	70	4.2626798770413155	25	3.258096538021482
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:194868496..194868610,+__572.1.0.0	-0.3447019113392684	0.4184563574145479	0.44102443768607197	0.3653542757119422	23	3.1780538303479458	58	4.07753744390572	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:40494633..40494747,-__577.1.0.0	1.7635527136216405	0.0980263602660778	0.44033676081487544	0.3648769479235267	35	3.58351893845611	82	4.418840607796598	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:40494765..40494879,-__578.1.0.0	2.1039937457251576	0.03764247668346984	0.4016248218620991	0.3376321507050615	14	2.70805020110221	68	4.23410650459726	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:47205883..47205997,+__582.1.0.0	-1.913157203877244	0.03207583398240906	0.441297159842424	0.36554351355229964	26	3.295836866004329	59	4.0943445622221	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:100009953..100010067,+__599.1.0.0	0.2887558638759981	0.010745065047875793	0.47827357510641416	0.3908749035750028	25	3.258096538021482	54	4.007333185232471	20	3.044522437723423
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:120988033..120988147,+__603.1.0.0	0.9550907899952309	0.09977092324419012	0.4022120437699745	0.338051020949375	16	2.833213344056216	65	4.189654742026425	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:174451533..174451647,+__618.1.0.0	0.5111237213144189	0.41875577040975215	0.41175443657392313	0.34483321217180213	48	3.8918202981106265	80	4.394449154672439	31	3.4657359027997265
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:90602576..90602690,+__650.1.0.0	-1.7945744058784043	0.2130462055537491	0.45760228180191664	0.37679281297370126	12	2.5649493574615367	75	4.330733340286331	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:111496519..111496633,+__652.1.0.0	-0.691986909467429	0.05407082323742781	0.44454951788104374	0.3677975206280777	12	2.5649493574615367	67	4.219507705176107	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:180618810..180618924,+__679.1.0.0	3.2585314698533097	0.06935080895103414	0.4270743057784559	0.3556264084624099	11	2.4849066497880004	75	4.330733340286331	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:38468371..38468485,-__690.1.0.0	-1.838817128603388	0.3547401007013629	0.3997897462178044	0.3363220440698795	15	2.772588722239781	52	3.970291913552122	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:80597282..80597396,-__706.1.0.0	2.056592935021999	0.12073734932649975	0.46679100436194393	0.38307702436417446	23	3.1780538303479458	46	3.8501476017100584	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:80597330..80597444,-__708.1.0.0	2.4631096721241286	0.08117087655745647	0.4543216030662588	0.374539539705968	41	3.7376696182833684	73	4.30406509320417	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:98109106..98109220,-__722.1.0.0	-1.8057549231776353	0.46264041737665895	0.37333860327730795	0.31724471202380844	12	2.5649493574615367	39	3.6888794541139363	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:114317039..114317153,+__730.1.0.0	-2.2409640270761098	0.3693719782212667	0.368521211544015	0.3137307492279565	22	3.1354942159291497	69	4.248495242049359	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:147453054..147453168,-__734.1.0.0	-1.1517088287645028	0.42457935990125484	0.41210045755041497	0.34507828211427233	15	2.772588722239781	59	4.0943445622221	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:149353715..149353829,-__735.1.0.0	-1.6193281971022933	0.2813304583639103	0.308945960787521	0.2692222032547643	29	3.4011973816621555	68	4.23410650459726	23	3.1780538303479458
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:29716780..29716894,-__744.1.0.0	0.07913286449902131	0.23947584685356627	0.42567575956512627	0.3546459185538393	25	3.258096538021482	75	4.330733340286331	12	2.5649493574615367
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:41513910..41514024,-__752.1.0.0	-1.2994847645844403	0.24760363522040219	0.4673163607053509	0.38343512738063246	26	3.295836866004329	77	4.356708826689592	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:116594305..116594419,-__769.1.0.0	-1.403543743213785	0.24625835755004355	0.48010289193135913	0.39211160693475355	10	2.3978952727983707	59	4.0943445622221	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:1199934..1200048,+__771.1.0.0	0.802571193018303	0.20562698687219783	0.4944086191588121	0.40173055611419983	38	3.6635616461296463	76	4.343805421853684	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:121944881..121944995,+__773.1.0.0	0.2774082821625665	0.2503750069229096	0.3943400479149353	0.33242121940187364	15	2.772588722239781	60	4.110873864173311	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:130792770..130792884,-__780.1.0.0	-0.991157011840721	0.3557570288413571	0.4520434635470382	0.37297184952694434	19	2.995732273553991	66	4.204692619390966	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:22602876..22602990,+__794.1.0.0	-1.139189214759699	0.08073912366319669	0.46958461396917706	0.3849797853274847	19	2.995732273553991	51	3.9512437185814275	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:23720421..23720535,-__796.1.0.0	-2.1213157638141116	0.32430116385351215	0.5111639250841591	0.41288016521837567	11	2.4849066497880004	45	3.828641396489095	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:26415852..26415966,-__797.1.0.0	1.4689700241770272	0.1796227229102854	0.583286057208327	0.45950247032739605	11	2.4849066497880004	75	4.330733340286331	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:27224936..27225050,+__801.1.0.0	-1.0528935611665575	0.08546492952496514	0.376518504659164	0.31955748877871853	43	3.784189633918261	76	4.343805421853684	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:29603237..29603351,-__803.1.0.0	-1.463469133003971	0.43557323350136734	0.46343698076224255	0.3807877655887371	9	2.302585092994046	42	3.7612001156935624	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr8:143808383..143808497,-__841.1.0.0	0.4920221840124988	0.38524027057507587	0.3837830396101283	0.3248210816193498	19	2.995732273553991	77	4.356708826689592	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr8:96280983..96281097,+__884.1.0.0	-0.46438973021632385	0.18893534277510415	0.47801801870805183	0.390702013729134	103	4.6443908991413725	76	4.343805421853684	28	3.367295829986474
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:119051004..119051118,-__888.1.0.0	-1.9132617566631958	0.41871554952971374	0.5091439353472526	0.4115425598275156	3	1.3862943611198906	21	3.091042453358316	2	1.0986122886681098
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:12814341..12814455,-__891.1.0.0	-1.3347545324538432	0.05194368248459469	0.42220351714095444	0.3522074414925972	16	2.833213344056216	61	4.127134385045092	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:136890491..136890605,+__901.1.0.0	0.20592543048735523	0.3604649061789762	0.48596140346812366	0.39606197251822733	27	3.332204510175204	75	4.330733340286331	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:8858030..8858144,+__913.1.0.0	-0.590206779787476	0.09335849661895128	0.2920926542101133	0.25626311657401707	53	3.9889840465642745	90	4.51085950651685	25	3.258096538021482
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:98638226..98638340,-__922.1.0.0	1.5753294620801392	0.05753828755731005	0.4263204832390745	0.35509803954562347	27	3.332204510175204	72	4.290459441148391	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr10:30782546..30782660,+__1844.1.0.0	-1.6592912381559948	0.21951989986961376	0.3382147907014487	0.2913364799892898	9	2.302585092994046	50	3.9318256327243257	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr10:30782567..30782681,-__2137.1.0.0	-1.1932396936439669	0.3150814866478758	0.3382147907014487	0.2913364799892898	9	2.302585092994046	50	3.9318256327243257	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr11:109957771..109957885,-__2143.1.0.0	-1.7607517789998	0.33292202571128676	0.4825148975983235	0.3937399008094543	17	2.8903717578961645	51	3.9512437185814275	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr11:109957839..109957953,+__1850.1.0.0	-1.4652013977394092	0.16917459640439278	0.3927720066113824	0.33129601062783315	20	3.044522437723423	37	3.6375861597263857	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr12:121714905..121715019,-__2146.1.0.0	-0.7741630390838335	0.17596171784273018	0.4092597324888693	0.34306455410355835	70	4.2626798770413155	100	4.61512051684126	48	3.8918202981106265
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523521..70523635,-__2152.1.0.0	-1.2591945544835024	0.4276276112527411	0.47682724789468817	0.3898960352291544	7	2.0794415416798357	45	3.828641396489095	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523606..70523720,+__1859.1.0.0	-2.6261499561679336	0.38249188426130404	0.39982156664112817	0.3363447760992716	21	3.091042453358316	14	2.70805020110221	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr14:102414536..102414650,+__1860.1.0.0	0.9380685905718055	0.21019778307588133	0.44378186777224793	0.36726596796020605	37	3.6375861597263857	87	4.477336814478207	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr16:11734182..11734296,-__2163.1.0.0	-1.542137808863784	0.39368897348605003	0.4879714955519576	0.39741378001233524	26	3.295836866004329	75	4.330733340286331	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr16:85202704..85202818,+__1874.1.0.0	-0.686169995410444	0.1716904263780451	0.4395458592726923	0.3643276883415215	98	4.59511985013459	111	4.718498871295094	31	3.4657359027997265
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:25416252..25416366,-__2170.1.0.0	-1.8341421838750662	0.33783563555122204	0.45613946731674104	0.3757887331793847	10	2.3978952727983707	52	3.970291913552122	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:25416486..25416600,+__1877.1.0.0	0.691328430825159	0.1904441024827862	0.35465146185571966	0.3035441975212523	20	3.044522437723423	102	4.634728988229636	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:25821791..25821905,+__1768.1.0.0	-2.1033024153317914	0.3778813103060439	0.39979219732319604	0.3363237951208872	21	3.091042453358316	62	4.143134726391533	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:9687985..9688099,-__2067.1.0.0	-2.154754712058707	0.49465910441575317	0.3349158329111407	0.28886824335618927	19	2.995732273553991	58	4.07753744390572	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr18:21417660..21417774,+__1953.1.0.0	-1.9438670900972557	0.26642873167350956	0.48216197447502046	0.39350181541924223	27	3.332204510175204	36	3.6109179126442243	18	2.9444389791664403
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr18:21417670..21417784,-__2246.1.0.0	-1.7940360874275578	0.11678595464270392	0.4898496699830058	0.39867522223850893	37	3.6375861597263857	48	3.8918202981106265	18	2.9444389791664403
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr19:42037894..42038008,-__2293.1.0.0	0.26023001465733525	0.11688262249692298	0.3107691855508107	0.27061412944201146	20	3.044522437723423	81	4.406719247264253	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:198625715..198625829,+__1831.1.0.0	-2.041764767773602	0.5153394767022726	0.5778898535027235	0.4560884186583838	8	2.1972245773362196	39	3.6888794541139363	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:203259616..203259730,-__2125.1.0.0	-0.507603506722504	0.2612557813562423	0.4714959175322287	0.3862795143295593	46	3.8501476017100584	82	4.418840607796598	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:209601309..209601423,-__2126.1.0.0	-0.4141729417511773	0.24311390154463985	0.3936259505770564	0.331908948194921	43	3.784189633918261	83	4.430816798843313	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:209601386..209601500,+__1833.1.0.0	-0.9591241878283353	0.11435193411902611	0.4195166878569734	0.35031645301322883	25	3.258096538021482	61	4.127134385045092	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:33446867..33446981,-__2132.1.0.0	0.9759548683788061	0.16741329732896806	0.4740974200398298	0.38804588387611005	25	3.258096538021482	72	4.290459441148391	12	2.5649493574615367
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr20:45989575..45989689,-__2185.1.0.0	-0.7277868031791641	0.11526608558598823	0.45038796713542456	0.3718310841854144	34	3.5553480614894135	61	4.127134385045092	28	3.367295829986474
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr20:45989631..45989745,+__1892.1.0.0	-0.8118350774326402	0.26039042081658614	0.4798658589599798	0.39195144783049646	33	3.5263605246161616	59	4.0943445622221	28	3.367295829986474
